PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;8;14;28079008_14_6;2022;04;41;N;48;N;34;N;71;N;66;V;65;V;54;V;52;V;52;V;46;V;62;V;58;V;47;V;74;V;66;V;67;V;75;V;70;V;58;V;73;V;70;V;57;V;68;V;68;V;59;V;54;V;46;V;36;V;72;V;45;V;0;N
28;079;8;14;28079008_14_6;2022;05;59;V;65;V;67;V;71;V;73;V;79;V;81;V;81;V;78;V;84;V;72;V;79;V;71;V;70;V;64;V;54;V;43;V;49;V;68;V;67;V;78;V;70;V;68;V;57;V;75;V;73;V;53;V;76;V;66;V;71;V;59;V
28;079;8;14;28079008_14_6;2022;06;48;V;54;V;53;V;56;V;71;V;55;V;51;V;40;V;46;V;61;V;68;V;80;V;65;V;43;V;55;V;63;V;60;V;69;V;69;V;60;V;72;V;61;V;62;V;64;V;59;V;73;V;77;V;81;V;70;V;64;V;0;N
28;079;8;14;28079008_14_6;2022;07;78;V;69;V;72;V;65;V;71;V;69;V;87;V;88;V;97;V;93;V;83;V;98;V;95;V;102;V;91;V;99;V;94;V;96;V;73;V;92;V;78;V;75;V;89;V;67;V;76;V;67;V;72;V;64;V;59;V;62;V;77;V
28;079;8;14;28079008_14_6;2022;08;85;V;87;V;96;V;79;V;84;V;86;V;83;V;74;V;77;V;86;V;81;V;67;V;45;V;66;V;85;V;86;V;63;V;73;V;82;V;79;V;67;V;54;V;59;V;57;V;71;V;73;V;70;V;78;V;61;V;57;V;82;V
28;079;8;20;28079008_20_59;2022;01;1.3;V;1.4;V;3.1;V;2.4;V;1.1;V;0.9;V;3.1;V;2;V;0.6;V;1.8;V;3.7;V;2.5;V;2.3;V;1.4;V;1.5;V;1.6;V;3.4;V;2.9;V;4.5;V;2.7;V;2;V;1;V;0.9;V;1.8;V;1.6;V;1.9;V;0.1;N;4.5;N;3.7;V;3.2;V;4.2;V
28;079;8;20;28079008_20_59;2022;02;1.1;V;6;V;7.1;V;4.2;V;1.4;V;1;V;2.6;V;2.4;V;3;V;5.1;V;5.8;N;1.7;V;1.2;V;1;V;1.7;V;2.3;N;4.2;N;4.9;V;0.7;V;0.7;V;2.1;V;1.8;V;4.4;V;3.2;V;1.5;V;0.9;V;0.5;V;1.9;V;0;N;0;N;0;N
28;079;8;20;28079008_20_59;2022;03;3.1;V;1.7;V;3.3;V;1.5;V;1.1;V;0.5;V;1;V;1.1;V;2.6;V;1.8;V;1.7;V;0.7;V;0.5;V;1.1;V;2.5;V;2.7;V;1.1;V;1.7;V;1.1;V;0.5;V;0.7;V;0.7;V;1.2;V;1.8;V;1.5;V;0.8;V;0.6;V;1.5;V;1.8;V;1.6;V;2.7;V
28;079;8;20;28079008_20_59;2022;04;1.2;V;0.8;V;0.4;V;0.9;V;1.5;V;2;V;2.2;V;1.3;V;0.9;V;0.9;V;0.8;V;1;V;1.9;V;0.6;V;0.7;V;1;V;1.1;V;1.1;V;1.4;V;0.8;V;1.1;V;0.7;V;0.3;V;0.5;V;1.2;V;2.6;V;1.5;V;1.8;V;1.4;V;2.4;V;0;N
28;079;8;20;28079008_20_59;2022;05;1.4;V;0.8;V;1.1;V;1.3;V;1.5;V;1.1;V;0.6;V;0.7;V;1.3;V;1.5;V;1.8;V;1.4;V;1.9;V;1.4;V;0.6;V;1;V;0.7;V;2;V;1.6;V;1.4;V;1.2;V;0.9;V;1.2;V;1.2;V;1;V;1.4;V;1.2;V;1.1;V;1.6;V;1;V;1.8;V
28;079;8;20;28079008_20_59;2022;06;1.5;V;1.2;V;1.5;V;1.1;V;0.5;V;1.6;V;1.8;V;2.3;V;1.3;V;1.6;V;3.2;V;1;V;1.4;V;3.6;V;1.8;V;46;N;1.5;V;1.5;V;0.4;V;0.8;V;0.8;V;0.7;V;1.3;V;0.9;V;0.6;V;0.5;V;0.7;V;0.7;V;1.7;V;1;V;0;N
28;079;8;20;28079008_20_59;2022;07;0.8;V;0.5;V;0.5;V;1.3;V;1.5;V;1;V;0.6;V;0.8;V;1.2;V;0.7;V;1.1;V;1;V;1.7;V;1.8;V;1.3;V;0.7;V;1.4;V;0.7;V;0.6;V;1;V;1.2;V;1;V;0.8;V;1;V;0.5;V;0.8;V;0.5;V;0.9;V;1;V;0.3;V;1.6;V
28;079;8;20;28079008_20_59;2022;08;0.7;V;0.7;V;0.7;V;0.9;V;0.9;V;0.8;V;0.4;V;0.7;V;0.8;V;0.5;V;0.5;V;0.8;V;1.2;V;0.4;V;0.4;V;0.5;V;0.8;V;1.3;V;1.1;V;1.7;V;2.7;V;1.1;V;1;V;3.6;V;2.2;V;0.9;V;1.3;V;0.8;V;1.1;V;3;V;1.1;V
28;079;8;30;28079008_30_59;2022;01;1;V;0.6;V;0.6;N;0.4;V;0.6;V;0.3;V;0.7;V;0.6;V;0.5;V;0.4;V;0.8;V;0.9;V;0.5;V;0.4;V;0.5;V;0.7;V;0.9;V;0.6;V;0.9;V;0.6;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;1.5;N;0.9;N;0.9;V;0.9;V;0.9;V
28;079;8;30;28079008_30_59;2022;02;0.6;N;1.2;N;1;V;0.7;N;0.6;N;0.4;V;0.6;V;0.5;N;0.5;V;0.8;V;0.7;V;0.3;V;0.2;V;0.2;V;0.4;V;0.7;N;0.5;N;0.6;V;0.4;V;0.3;V;0.5;V;0.4;N;0.6;N;0.5;V;0.3;V;0.2;V;0.2;V;0.3;V;0;N;0;N;0;N
28;079;8;30;28079008_30_59;2022;03;0.5;V;0.4;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.5;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.4;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V
28;079;8;30;28079008_30_59;2022;04;0.3;V;0.3;V;0.2;V;0.3;V;0.4;V;0.3;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0;N
28;079;8;30;28079008_30_59;2022;05;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V
28;079;8;30;28079008_30_59;2022;06;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.3;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0;N
28;079;8;30;28079008_30_59;2022;07;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;30;28079008_30_59;2022;08;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2022;01;0.5;V;0.3;V;0.5;V;0.4;V;0.1;V;0.1;V;0.3;V;0.2;V;0.1;V;0.3;V;0.5;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.5;V;0.7;V;0.7;V;0.4;V;0.3;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;N;0.6;N;0.6;V;0.5;V;0.5;V
28;079;8;35;28079008_35_59;2022;02;0.1;V;0.8;V;1;V;0.7;V;0.2;V;0.2;V;0.3;V;0.3;V;0.4;V;0.8;V;0.9;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;N;0.9;N;1;V;0.2;V;0.2;V;0.4;V;0.4;N;0.6;V;0.6;V;0.2;V;0.1;V;0.1;V;0.3;V;0;N;0;N;0;N
28;079;8;35;28079008_35_59;2022;03;0.6;V;0.4;V;0.6;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.4;V;0.4;V;0.3;V;0.2;V;0.2;V;0.3;V;0.7;V;0.5;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.5;V;0.5;V;0.3;V
28;079;8;35;28079008_35_59;2022;04;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.2;V;0.3;V;0.2;V;0.4;V;0;N
28;079;8;35;28079008_35_59;2022;05;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.2;V;0.1;V;0.2;V;0.3;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.4;V;0.2;V;0.3;V
28;079;8;35;28079008_35_59;2022;06;0.4;V;0.3;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.6;V;0.2;V;0.3;V;0.5;V;0.3;V;1.3;N;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.4;V;0.2;V;0;N
28;079;8;35;28079008_35_59;2022;07;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2022;08;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V;0.4;V;0.5;V;0.2;V;0.2;V;0.5;V;0.4;V;0.2;V;0.3;V;0.2;V;0.2;V;0.5;V;0.3;V
28;079;11;7;28079011_7_8;2022;01;33;V;44;V;34;V;24;V;7;V;8;V;22;V;31;V;4;V;36;V;21;V;39;V;12;V;13;V;16;V;24;V;33;V;85;V;35;V;8;V;9;V;9;V;6;V;4;V;5;V;10;V;29;V;35;V;36;V;34;V;39;V
28;079;11;7;28079011_7_8;2022;02;2;V;90;V;33;V;27;V;4;V;15;V;11;V;13;V;15;V;21;V;38;V;3;V;2;V;7;V;14;V;20;V;32;V;23;V;2;V;3;V;16;V;6;V;21;V;11;V;3;V;2;V;3;V;8;V;0;N;0;N;0;N
28;079;11;7;28079011_7_8;2022;03;11;V;8;V;32;V;4;V;3;V;1;V;7;V;4;V;18;V;8;V;5;V;3;V;2;V;3;V;4;V;3;V;2;V;2;V;2;V;2;V;7;V;3;V;3;V;3;V;2;V;2;V;2;V;6;V;9;V;4;V;7;V
28;079;11;7;28079011_7_8;2022;04;5;V;3;V;2;V;3;V;4;V;6;V;5;V;3;V;2;V;2;V;5;V;6;V;9;V;1;V;2;V;2;V;2;V;3;V;3;V;4;V;7;V;10;V;2;V;2;V;8;V;6;V;7;V;4;V;3;V;5;V;0;N
28;079;11;7;28079011_7_8;2022;05;2;V;2;V;1;V;2;V;5;V;4;V;2;V;2;V;5;V;4;V;7;V;4;V;5;V;2;V;1;V;3;V;6;V;7;V;6;V;3;V;2;V;2;V;5;V;5;V;5;V;2;V;3;V;3;V;3;V;3;V;7;V
28;079;11;7;28079011_7_8;2022;06;8;V;6;V;6;V;3;V;2;V;9;V;6;V;11;V;4;V;13;V;6;V;3;V;6;V;8;V;4;V;6;V;4;V;2;V;2;V;5;V;6;V;4;V;3;V;5;V;2;V;2;V;3;V;3;V;6;V;5;V;0;N
28;079;11;7;28079011_7_8;2022;07;4;V;2;V;2;V;5;V;4;V;4;V;2;V;5;V;2;V;1;V;2;V;3;V;6;V;2;V;2;V;2;V;2;V;4;V;3;V;4;V;4;V;2;V;2;V;1;V;2;V;4;V;3;V;4;V;3;V;2;V;1;V
28;079;11;7;28079011_7_8;2022;08;2;V;2;V;5;V;4;V;3;V;2;V;1;V;4;V;2;V;2;V;3;V;3;V;6;V;2;V;1;V;2;V;2;V;2;V;3;V;3;V;2;V;2;V;6;V;3;V;2;V;1;V;1;V;1;V;2;V;3;V;2;V
28;079;11;8;28079011_8_8;2022;01;46;V;53;V;55;V;44;V;27;V;37;V;48;V;61;V;20;V;37;V;40;V;50;V;43;V;44;V;44;V;57;V;66;V;75;V;65;V;38;V;35;V;37;V;36;V;38;V;43;V;44;V;46;V;52;V;51;V;49;V;59;V
28;079;11;8;28079011_8_8;2022;02;16;V;80;V;65;V;59;V;23;V;35;V;41;V;45;V;56;V;71;V;72;V;37;V;22;V;24;V;38;V;49;V;72;V;58;V;17;V;24;V;43;V;35;V;50;V;52;V;29;V;26;V;22;V;40;V;0;N;0;N;0;N
28;079;11;8;28079011_8_8;2022;03;43;V;29;V;58;V;20;V;28;V;12;V;31;V;25;V;54;V;40;V;33;V;17;V;20;V;28;V;36;V;28;V;16;V;21;V;22;V;14;V;34;V;20;V;24;V;25;V;18;V;16;V;19;V;29;V;35;V;24;V;31;V
28;079;11;8;28079011_8_8;2022;04;20;V;15;V;11;V;17;V;23;V;29;V;23;V;14;V;13;V;18;V;21;V;29;V;30;V;10;V;14;V;18;V;22;V;22;V;19;V;16;V;27;V;31;V;11;V;15;V;34;V;42;V;38;V;34;V;20;V;51;V;0;N
28;079;11;8;28079011_8_8;2022;05;20;V;17;V;13;V;14;V;25;V;21;V;17;V;15;V;29;V;28;V;42;V;30;V;36;V;21;V;10;V;18;V;24;V;39;V;33;V;23;V;23;V;15;V;21;V;19;V;17;V;12;V;17;V;19;V;23;V;13;V;32;V
28;079;11;8;28079011_8_8;2022;06;23;V;23;V;26;V;21;V;12;V;33;V;29;V;23;V;17;V;41;V;25;V;26;V;36;V;47;V;29;V;33;V;24;V;23;V;8;V;19;V;23;V;14;V;15;V;18;V;11;V;12;V;19;V;20;V;34;V;21;V;0;N
28;079;11;8;28079011_8_8;2022;07;26;V;18;V;12;V;34;V;30;V;25;V;13;V;28;V;26;V;22;V;28;V;36;V;54;V;27;V;26;V;18;V;23;V;28;V;20;V;37;V;35;V;23;V;22;V;17;V;18;V;24;V;17;V;29;V;25;V;11;V;17;V
28;079;11;8;28079011_8_8;2022;08;24;V;23;V;33;V;32;V;29;V;23;V;19;V;33;V;27;V;16;V;25;V;29;V;30;V;14;V;15;V;13;V;15;V;11;V;23;V;22;V;26;V;12;V;28;V;30;V;23;V;12;V;17;V;11;V;21;V;33;V;21;V
28;079;11;12;28079011_12_8;2022;01;96;V;120;V;106;V;81;V;39;V;50;V;81;V;109;V;26;V;93;V;72;V;109;V;61;V;65;V;69;V;94;V;116;V;205;V;119;V;50;V;48;V;51;V;44;V;45;V;50;V;59;V;90;V;105;V;106;V;101;V;119;V
28;079;11;12;28079011_12_8;2022;02;19;V;218;V;114;V;100;V;29;V;58;V;58;V;65;V;80;V;103;V;130;V;42;V;25;V;34;V;60;V;79;V;121;V;94;V;20;V;29;V;68;V;44;V;82;V;69;V;34;V;29;V;26;V;53;V;0;N;0;N;0;N
28;079;11;12;28079011_12_8;2022;03;59;V;40;V;107;V;25;V;33;V;14;V;41;V;31;V;82;V;52;V;41;V;20;V;24;V;33;V;42;V;33;V;18;V;25;V;26;V;17;V;45;V;25;V;29;V;29;V;21;V;19;V;22;V;38;V;49;V;30;V;42;V
28;079;11;12;28079011_12_8;2022;04;29;V;20;V;14;V;21;V;29;V;38;V;30;V;18;V;16;V;21;V;29;V;38;V;43;V;12;V;16;V;21;V;25;V;27;V;24;V;22;V;37;V;46;V;14;V;18;V;47;V;51;V;48;V;40;V;25;V;59;V;0;N
28;079;11;12;28079011_12_8;2022;05;23;V;19;V;15;V;17;V;32;V;27;V;20;V;19;V;36;V;34;V;52;V;37;V;43;V;24;V;12;V;24;V;34;V;49;V;43;V;27;V;27;V;17;V;29;V;27;V;25;V;15;V;21;V;23;V;27;V;17;V;44;V
28;079;11;12;28079011_12_8;2022;06;35;V;32;V;35;V;25;V;15;V;46;V;37;V;40;V;23;V;60;V;34;V;30;V;46;V;58;V;36;V;42;V;29;V;27;V;10;V;27;V;32;V;20;V;20;V;26;V;14;V;15;V;23;V;25;V;44;V;30;V;0;N
28;079;11;12;28079011_12_8;2022;07;31;V;21;V;15;V;42;V;36;V;30;V;15;V;36;V;30;V;24;V;31;V;41;V;64;V;30;V;29;V;21;V;25;V;33;V;24;V;44;V;41;V;26;V;24;V;20;V;22;V;30;V;21;V;34;V;30;V;13;V;19;V
28;079;11;12;28079011_12_8;2022;08;27;V;26;V;40;V;38;V;34;V;25;V;21;V;40;V;31;V;19;V;30;V;34;V;39;V;17;V;17;V;15;V;18;V;14;V;27;V;26;V;30;V;15;V;36;V;34;V;25;V;14;V;19;V;12;V;23;V;39;V;24;V
28;079;11;20;28079011_20_59;2022;01;1.8;V;1.8;V;1.9;V;1.7;V;0.6;V;0.8;V;1.3;V;1.8;V;0.5;V;1.1;V;1.1;V;2.4;V;1.2;V;1;V;1;V;1.7;V;2.5;V;1.4;N;2.5;V;1;V;0.7;V;0.7;V;0.6;V;0.8;V;1.3;V;1.7;V;3.3;V;4.4;V;3.6;V;0.8;V;3.9;V
28;079;11;20;28079011_20_59;2022;02;0.5;V;9;V;5.4;V;4.3;V;1.1;V;0.5;V;1.3;V;1.8;V;2.1;V;4.6;V;3.7;V;1.3;V;0.9;V;1.7;V;1.8;V;3.4;V;4.2;V;3.5;V;0.4;V;0.9;V;1.6;V;1.2;V;2.8;V;2.2;V;0.9;V;0.5;V;0.6;V;1.8;V;0;N;0;N;0;N
28;079;11;20;28079011_20_59;2022;03;2.7;V;1.8;V;3.7;V;0.7;V;0.7;V;0.3;V;1;V;1.2;V;3.4;N;2.1;V;2;V;0.7;V;0.7;V;1;V;1.2;V;1.1;V;0.5;V;0.6;V;0.9;V;0.3;V;1;V;0.6;V;0.8;V;0.6;V;0.5;V;0.3;V;0.4;V;1.1;V;1.8;V;0.8;V;2.3;V
28;079;11;20;28079011_20_59;2022;04;0.9;V;0.3;V;0.3;V;0.7;V;0.9;V;1.5;V;1.2;V;0.7;V;0.4;V;0.7;V;0.8;V;1;V;1.5;V;0.3;V;0.5;V;0.7;V;0.9;V;0.8;V;0.7;V;0.6;V;1.8;V;1.4;V;0.3;V;0.5;V;2.1;V;2.7;V;1.7;V;2;V;33.6;N;3.7;V;0;N
28;079;11;20;28079011_20_59;2022;05;1.2;V;0.9;V;0.8;V;0.8;V;1.6;V;2;N;1.3;V;1.2;V;1.7;V;2.1;V;3.4;V;1.7;V;2.3;V;1.2;V;0.7;V;1.1;V;1.5;V;2.3;V;1.9;V;1.4;V;1.2;V;0.9;V;1.4;V;3.1;V;1;V;0.7;V;0.8;V;1.2;V;1.4;V;0.7;V;2.4;V
28;079;11;20;28079011_20_59;2022;06;1.6;V;1.6;V;2.2;V;1.6;V;0.8;V;2.2;V;2.6;V;2.5;V;1.7;V;3.4;V;2.9;V;1.4;V;2.2;V;4.2;V;2.1;V;2.2;V;1.6;V;1.5;V;0.6;V;1.2;V;0.3;V;0.1;V;0.1;V;0.1;V;0.3;V;0.7;V;1.1;V;1.2;V;2.2;V;1.7;V;0;N
28;079;11;20;28079011_20_59;2022;07;1.4;V;0.9;V;0.7;V;3.3;V;2.8;V;2.1;V;0.6;V;1.4;V;2.1;V;1.2;V;1.3;V;1.9;V;3.6;V;1.9;V;1.3;V;1.6;V;1.2;V;1.3;V;1.2;V;2.1;V;2.8;V;1.9;V;1.6;V;1.2;V;1.4;V;2.6;V;1.6;V;2.1;V;1.8;V;0.7;V;0.9;V
28;079;11;20;28079011_20_59;2022;08;1.5;V;1.2;V;1.7;V;2;V;1.6;V;1.3;V;0.9;V;2.2;V;1.9;V;0.9;V;1.2;V;2.7;V;2.3;V;0.8;V;0.9;V;0.9;V;0.9;V;0.6;V;1;V;1.9;V;3.1;V;0.9;V;1.6;V;2.3;V;1.7;V;0.7;V;1.1;V;0.6;V;1.2;V;2.2;V;1;V
28;079;11;30;28079011_30_59;2022;01;0.5;V;0.6;V;0.4;V;0.3;V;0.2;V;0.3;V;0.3;V;0.5;V;0.2;V;0.3;V;0.2;V;0.5;V;0.3;V;0.3;V;0.4;V;0.6;V;0.5;V;0.4;N;0.5;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.8;V;0.9;V;0.9;V;1;V;0.8;V
28;079;11;30;28079011_30_59;2022;02;0.2;V;1.5;V;0.9;V;0.7;V;0.3;V;0.2;V;0.4;V;0.5;V;0.6;V;0.8;V;0.8;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.8;V;0.7;V;0.2;V;0.4;V;0.5;V;0.3;V;0.5;V;0.5;V;0.3;V;0.2;V;0.2;V;0.4;V;0;N;0;N;0;N
28;079;11;30;28079011_30_59;2022;03;0.4;V;0.3;V;0.6;V;0.2;V;0.3;V;0.2;V;0.3;V;0.3;V;0.5;V;0.4;V;0.3;V;0.2;V;0.2;V;0.4;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.6;V;0.3;V;0.2;V;0.3;V;0.6;V;0.5;V;0.3;V;0.4;V;0.7;V;0.5;V;0.3;V
28;079;11;30;28079011_30_59;2022;04;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.6;V;0.2;V;0.1;V;0.5;V;0.3;V;0.4;V;0.4;V;0.3;V;0.6;V;0.2;V;0.3;V;0.4;V;0.1;V;0.2;V;0.5;V;0.4;V;0.2;V;0.5;V;0.5;V;0.3;V;0.3;V;0.3;V;0.4;V;0;N
28;079;11;30;28079011_30_59;2022;05;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.4;V;0.2;V;0.3;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.3;V
28;079;11;30;28079011_30_59;2022;06;0.3;V;0.2;V;0.2;V;0.2;V;0.1;V;0.3;V;0.2;V;0.2;V;0.2;V;0.5;V;0.4;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.3;V;0;N
28;079;11;30;28079011_30_59;2022;07;0.3;V;0.2;V;0.1;V;0.2;V;0.3;V;0.3;V;0.1;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.6;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.4;V;0.4;V;0.2;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V
28;079;11;30;28079011_30_59;2022;08;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V
28;079;11;35;28079011_35_59;2022;01;0.3;V;0.3;V;0.3;V;0.3;V;0.1;V;0.1;V;0.2;V;0.3;V;0.1;V;0.2;V;0.2;V;0.4;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.3;N;0.6;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;11;35;28079011_35_59;2022;02;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.1;V;0.1;V;0.1;V;0.2;V;0;N;0;N;0;N
28;079;11;35;28079011_35_59;2022;03;0.3;V;0.3;V;0.6;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.4;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V
28;079;11;35;28079011_35_59;2022;04;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.4;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.3;V;0.4;V;0.3;V;0.3;V;0.2;V;0.5;V;0;N
28;079;11;35;28079011_35_59;2022;05;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.4;V;0.2;V;0.3;V;0.2;V;0.1;V;0.2;V;0.2;V;0.4;V;0.3;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.3;V
28;079;11;35;28079011_35_59;2022;06;0.2;V;0.2;V;0.3;V;0.2;V;0.1;V;0.3;V;0.3;V;0.3;V;0.2;V;0.7;V;0.6;V;0.2;V;0.3;V;0.5;V;0.3;V;0.3;V;0.2;V;0.3;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.3;V;0;N
