idPerson,dateTime,idDateTime,idAccident,street,streetID,district,idDistrict,wikidata_URI,accident_type,weather_status,bicycle_is_electronic,person_type,age_range,sex,hospitalized,coordinate_x_utm,coordinate_y_utm,positive_alcohol
2022S002887,2022-02-08T18:00:00+02:00,202202081800000200,2022020818000002002022S002887,PRECIADOS,PRECIADOS,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Hitting a person,Clear,0,Pedestrian,18 - 20,Man,0,440.181.532,4.474.480.931,0
2022S003022,2022-02-05T11:35:00+02:00,202202051135000200,2022020511350002002022S003022,PROFESOR JOSE GARCIA SANTESMASES,PROFESORJOSEGARCIASANTESMASES,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,0,Driver,74 - + ,Man,0,438.042.796,4.478.341.181,0
2022S003043,2022-02-10T14:10:00+02:00,202202101410000200,2022021014100002002022S003043,OBENQUE,OBENQUE,Barajas,BARAJAS,https://www.wikidata.org/wiki/Q807230,Frontal-lateral collision,Clear,0,Driver,60 - 64,Man,0,449.558.371,4.477.939.031,0
2022S003108,2022-02-10T09:50:00+02:00,20220210950000200,202202109500002002022S003108,PASEO. PINONERO,PASEOPINONERO,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Frontal collision,Clear,0,Driver,21 - 24,Man,1,438.137.416,4.474.626.988,0
2022S003108,2022-02-10T09:50:00+02:00,20220210950000200,202202109500002002022S003108,PASEO. PINONERO,PASEOPINONERO,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Frontal collision,Clear,0,Driver,45 - 49,Man,0,438.137.416,4.474.626.988,0
2022S003137,2022-02-11T19:05:00+02:00,202202111905000200,2022021119050002002022S003137,PASEO. RUPERTO CHAPI,PASEORUPERTOCHAPI,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,1,Driver,15 - 17,Man,0,438.392.854,4.476.097.143,0
2022S003241,2022-02-12T08:33:00+02:00,20220212833000200,202202128330002002022S003241,AVDA. ANDES,AVDAANDES,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,0,447.606.973,4.478.735.782,0
2022S003256,2022-02-12T12:50:00+02:00,202202121250000200,2022021212500002002022S003256,ROSALIA DE CASTRO,ROSALIADECASTRO,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,15 - 17,Man,1,437.786.974,4.481.800.670,0
2022S003280,2022-02-08T06:33:00+02:00,20220208633000200,202202086330002002022S003280,DAIMIEL,DAIMIEL,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,1,438.590.678,4.473.376.435,0
2022S003341,2022-02-13T14:20:00+02:00,202202131420000200,2022021314200002002022S003341,RAIMUNDO FERNANDEZ VILLAVERDE,RAIMUNDOFERNANDEZVILLAVERDE,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Crash against fixed obstacle,Clear,0,Driver,30 - 34,Man,1,440.669.764,4.477.553.993,0
2022S003344,2022-02-12T19:50:00+02:00,202202121950000200,2022021219500002002022S003344,CUSTA. SAN VICENTE,CUSTASANVICENTE,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,1,Driver,60 - 64,Man,0,439.025.523,4.474.666.804,0
2022S003379,2022-02-11T13:35:00+02:00,202202111335000200,2022021113350002002022S003379,AVDA. MANZANARES,AVDAMANZANARES,Usera,USERA,https://www.wikidata.org/wiki/Q953368,Hitting a person,Clear,0,Driver,60 - 64,Man,0,440.377.629,4.471.645.073,0
2022S003379,2022-02-11T13:35:00+02:00,202202111335000200,2022021113350002002022S003379,AVDA. MANZANARES,AVDAMANZANARES,Usera,USERA,https://www.wikidata.org/wiki/Q953368,Hitting a person,Clear,0,Pedestrian,-  - 5 ,Woman,0,440.377.629,4.471.645.073,0
2022S003383,2022-02-14T09:00:00+02:00,20220214900000200,202202149000002002022S003383,SERRANO,SERRANO,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Scope,Clear,1,Driver,55 - 59,Woman,0,441.825.922,4.477.078.064,0
2022S003412,2022-02-14T16:07:00+02:00,202202141607000200,2022021416070002002022S003412,PASEO. ACACIAS,PASEOACACIAS,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Clear,1,Driver,25 - 29,Man,1,439.466.706,4.472.532.803,0
2022S003425,2022-02-14T17:30:00+02:00,202202141730000200,2022021417300002002022S003425,FRANCOS RODRIGUEZ,FRANCOSRODRIGUEZ,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Frontal-lateral collision,Clear,1,Driver,18 - 20,Man,0,440.105.949,4.478.680.818,0
2022S003434,2022-02-14T21:05:00+02:00,202202142105000200,2022021421050002002022S003434,SAN BERNARDO,SANBERNARDO,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,Clear,1,Driver,25 - 29,Man,NULL,440.077.663,4.475.441.954,0
2022S003494,2022-02-15T17:25:00+02:00,202202151725000200,2022021517250002002022S003494,PLAZA DE EMPERADOR CARLOS V,PLAZADEEMPERADORCARLOSV,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Scope,Clear,0,Driver,50 - 54,Man,0,441.240.237,4.473.350.338,0
2022S003631,2022-02-05T12:00:00+02:00,202202051200000200,2022020512000002002022S003631,AVDA. VALLADOLID,AVDAVALLADOLID,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,0,437.715.917,4.476.174.373,0
2022S003681,2022-02-16T15:10:00+02:00,202202161510000200,2022021615100002002022S003681,BARCELO,BARCELO,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,1,440.511.394,4.475.309.603,0
2022S003690,2022-02-16T17:30:00+02:00,202202161730000200,2022021617300002002022S003690,MESON DE PAREDES,MESONDEPAREDES,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,Clear,1,Driver,50 - 54,Woman,0,440.178.326,4.473.655.669,0
2022S003770,2022-02-16T20:00:00+02:00,202202162000000200,2022021620000002002022S003770,ALBERTO AGUILERA,ALBERTOAGUILERA,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Lateral collision,Clear,0,Driver,18 - 20,Woman,0,440.049.160,4.475.700.279,0
2022S003825,2022-02-17T12:40:00+02:00,202202171240000200,2022021712400002002022S003825,PASEO. ACACIAS,PASEOACACIAS,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Lateral collision,Clear,0,Driver,55 - 59,Man,1,439.719.397,4.472.720.886,0
2022S003870,2022-02-17T16:15:00+02:00,202202171615000200,2022021716150002002022S003870,AUTOV. M,AUTOVM,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,0,Driver,30 - 34,Woman,1,437.515.941,4.476.210.722,0
2022S003895,2022-02-17T12:50:00+02:00,202202171250000200,2022021712500002002022S003895,DOCTOR VALLEJO,DOCTORVALLEJO,Ciudad Lineal,CIUDADLINEAL,https://www.wikidata.org/wiki/Q1763694,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,0,445.383.795,4.476.472.099,0
2022S003937,2022-02-18T11:30:00+02:00,202202181130000200,2022021811300002002022S003937,SEGOVIA,SEGOVIA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Scope,Clear,1,Driver,30 - 34,Woman,NULL,439.445.680,4.473.943.628,0
2022S003968,2022-02-18T13:55:00+02:00,202202181355000200,2022021813550002002022S003968,SAN QUINTIN,SANQUINTIN,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,25 - 29,Man,0,439.528.966,4.474.570.396,0
2022S004257,2022-02-20T11:10:00+02:00,202202201110000200,2022022011100002002022S004257,ANDRES MELLADO,ANDRESMELLADO,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Frontal-lateral collision,Clear,0,Driver,18 - 20,Man,0,439.421.373,4.476.445.406,0
2022S004318,2022-02-18T17:02:00+02:00,202202181702000200,2022021817020002002022S004318,CERRO MINGUETE,CERROMINGUETE,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Lateral collision,Clear,0,Driver,50 - 54,Man,NULL,439.174.274,4.482.044.898,0
2022S004340,2022-02-21T17:32:00+02:00,202202211732000200,2022022117320002002022S004340,ARGÜESO,ARGUESO,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Frontal-lateral collision,Clear,0,Driver,18 - 20,Man,0,438.333.476,4.470.591.750,0
2022S004492,2022-02-22T14:30:00+02:00,202202221430000200,2022022214300002002022S004492,CLARA CAMPOAMOR,CLARACAMPOAMOR,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Fall,Clear,1,Driver,40 - 44,Woman,1,437.749.445,4.470.645.442,0
2022S004570,2022-02-23T11:40:00+02:00,202202231140000200,2022022311400002002022S004570,AVDA. NICETO ALCALA ZAMORA,AVDANICETOALCALAZAMORA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,1,444.947.011,4.481.407.058,0
2022S004577,2022-02-23T10:35:00+02:00,202202231035000200,2022022310350002002022S004577,AUTOV. M,AUTOVM,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,55 - 59,Man,1,440.271.528,4.489.059.353,0
2022S004591,2022-02-22T18:35:00+02:00,202202221835000200,2022022218350002002022S004591,CTRA. M,CTRAM,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,15 - 17,Man,0,437.373.342,4.485.092.675,0
2022S004596,2022-02-23T16:00:00+02:00,202202231600000200,2022022316000002002022S004596,GARCILASO,GARCILASO,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Lateral collision,Clear,1,Driver,18 - 20,Man,0,440.632.707,4.475.966.121,0
2022S004779,2022-02-21T18:25:00+02:00,202202211825000200,2022022118250002002022S004779,PEDRO RICO,PEDRORICO,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Frontal-lateral collision,Clear,0,Driver,70 - 74,Man,0,440.756.032,4.481.681.539,0
2022S004858,2022-02-24T19:20:00+02:00,202202241920000200,2022022419200002002022S004858,CTRA. CANILLAS,CTRACANILLAS,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,35 - 39,Woman,1,444.753.001,4.479.363.016,0
2022S004946,2022-02-25T23:40:00+02:00,202202252340000200,2022022523400002002022S004946,BRETON DE LOS HERREROS,BRETONDELOSHERREROS,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Lateral collision,Clear,0,Driver,25 - 29,Woman,0,440.825.149,4.476.773.703,0
2022S005282,2022-02-28T20:10:00+02:00,202202282010000200,2022022820100002002022S005282,CARLOS II,CARLOSII,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Frontal collision,Clear,0,Driver,06 - 09,Man,0,448.505.034,4.475.342.746,0
2022S005313,2022-02-28T13:30:00+02:00,202202281330000200,2022022813300002002022S005313,CTRA. ZARZON,CTRAZARZON,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Hitting a person,Clear,1,Driver,55 - 59,Man,NULL,434.024.875,4.473.746.840,0
2022S005313,2022-02-28T13:30:00+02:00,202202281330000200,2022022813300002002022S005313,CTRA. ZARZON,CTRAZARZON,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Hitting a person,Clear,1,Pedestrian,10 - 14,Woman,NULL,434.024.875,4.473.746.840,0
2022S005409,2022-03-02T15:30:00+02:00,202203021530000200,2022030215300002002022S005409,AVDA. AURORA BOREAL,AVDAAURORABOREAL,Vicálvaro,VICALVARO,https://www.wikidata.org/wiki/Q589403,Scope,Clear,0,Driver,50 - 54,Man,NULL,448.102.101,4.472.522.775,0
2022S005520,2022-03-03T14:10:00+02:00,202203031410000200,2022030314100002002022S005520,VILLACID DE CAMPOS,VILLACIDDECAMPOS,Vicálvaro,VICALVARO,https://www.wikidata.org/wiki/Q589403,Fall,Intense rain,0,Driver,25 - 29,Man,1,448.265.318,4.472.683.597,0
2022S005560,2022-03-03T16:20:00+02:00,202203031620000200,2022030316200002002022S005560,JUAN BRAVO,JUANBRAVO,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Scope,Intense rain,0,Driver,30 - 34,Man,0,441.952.155,4.476.035.408,0
2022S005613,2022-03-03T21:20:00+02:00,202203032120000200,2022030321200002002022S005613,SANTA ENGRACIA,SANTAENGRACIA,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Hitting a person,Light rain,0,Driver,21 - 24,Man,0,440.772.361,4.476.130.587,0
2022S005613,2022-03-03T21:20:00+02:00,202203032120000200,2022030321200002002022S005613,SANTA ENGRACIA,SANTAENGRACIA,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Hitting a person,Light rain,0,Pedestrian,30 - 34,Woman,0,440.772.361,4.476.130.587,0
2022S005661,2022-03-04T11:20:00+02:00,202203041120000200,2022030411200002002022S005661,PORTICO DE LA GLORIA,PORTICODELAGLORIA,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Frontal-lateral collision,Cloudy,0,Driver,35 - 39,Man,1,443.690.158,4.485.429.285,0
2022S005712,2022-03-04T20:45:00+02:00,202203042045000200,2022030420450002002022S005712,GRAN VIA,GRANVIA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Scope,Clear,1,Driver,25 - 29,Man,0,440.004.857,4.474.725.764,0
2022S005727,2022-03-05T0:15:00+02:00,20220305015000200,202203050150002002022S005727,SEGOVIA,SEGOVIA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Lateral collision,Clear,1,Driver,30 - 34,Woman,1,439.515.992,4.473.940.571,0
2022S005803,2022-03-05T15:15:00+02:00,202203051515000200,2022030515150002002022S005803,LUIS CABRERA,LUISCABRERA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Frontal-lateral collision,Clear,1,Driver,18 - 20,Man,0,442.853.072,4.477.199.851,0
2022S005825,2022-03-05T20:45:00+02:00,202203052045000200,2022030520450002002022S005825,PASEO. RECOLETOS,PASEORECOLETOS,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Lateral collision,Clear,1,Driver,35 - 39,Man,0,441.261.301,4.474.808.938,0
2022S005901,2022-03-06T12:55:00+02:00,202203061255000200,2022030612550002002022S005901,SERRANO,SERRANO,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Lateral collision,Clear,1,Driver,50 - 54,Woman,1,441.665.390,4.475.329.903,0
2022S005901,2022-03-06T12:55:00+02:00,202203061255000200,2022030612550002002022S005901,SERRANO,SERRANO,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Lateral collision,Clear,1,Pedestrian,50 - 54,Woman,0,441.665.390,4.475.329.903,0
2022S005905,2022-03-06T15:30:00+02:00,202203061530000200,2022030615300002002022S005905,VALMOJADO,VALMOJADO,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Frontal-lateral collision,Clear,0,Driver,10 - 14,Man,1,435.644.138,4.471.533.710,0
2022S005920,2022-03-06T14:30:00+02:00,202203061430000200,2022030614300002002022S005920,FUENTE CARRANTONA,FUENTECARRANTONA,Moratalaz,MORATALAZ,https://www.wikidata.org/wiki/Q2076109,Fall,Clear,0,Driver,55 - 59,Man,0,446.202.411,4.472.791.495,0
2022S005920,2022-03-06T14:30:00+02:00,202203061430000200,2022030614300002002022S005920,FUENTE CARRANTONA,FUENTECARRANTONA,Moratalaz,MORATALAZ,https://www.wikidata.org/wiki/Q2076109,Fall,Clear,0,Pedestrian,06 - 09,Man,0,446.202.411,4.472.791.495,0
2022S006015,2022-03-08T08:25:00+02:00,20220308825000200,202203088250002002022S006015,RICARDO ORTIZ,RICARDOORTIZ,Ciudad Lineal,CIUDADLINEAL,https://www.wikidata.org/wiki/Q1763694,Lateral collision,Clear,0,Driver,40 - 44,Man,NULL,444.218.765,4.475.065.487,0
2022S006033,2022-03-08T12:15:00+02:00,202203081215000200,2022030812150002002022S006033,AVDA. LAS AGUILAS,AVDALASAGUILAS,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Scope,Cloudy,1,Driver,25 - 29,Man,0,434.599.674,4.470.567.580,0
2022S006171,2022-03-09T14:00:00+02:00,202203091400000200,2022030914000002002022S006171,EMBAJADORES,EMBAJADORES,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Clear,0,Driver,45 - 49,Man,0,441.317.036,4.471.131.225,0
2022S006177,2022-03-10T09:15:00+02:00,20220310915000200,202203109150002002022S006177,PASEO. VENEZUELA,PASEOVENEZUELA,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Fall,Light rain,1,Driver,45 - 49,Woman,0,442.284.552,4.474.173.614,0
2022S006187,2022-03-10T12:40:00+02:00,202203101240000200,2022031012400002002022S006187,SILVA,SILVA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal collision,Clear,1,Driver,30 - 34,Man,0,439.908.710,4.474.676.348,0
2022S006266,2022-03-10T19:05:00+02:00,202203101905000200,2022031019050002002022S006266,ARROYO DEL MONTE,ARROYODELMONTE,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Scope,Clear,0,Driver,45 - 49,Man,1,438.284.899,4.482.244.314,0
2022S006352,2022-03-10T22:50:00+02:00,202203102250000200,2022031022500002002022S006352,ODONNELL,ODONNELL,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Scope,Clear,0,Driver,35 - 39,Man,1,442.584.220,4.474.774.027,0
2022S006366,2022-03-11T15:55:00+02:00,202203111555000200,2022031115550002002022S006366,AVDA. TOREROS,AVDATOREROS,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Frontal-lateral collision,Cloudy,0,Driver,55 - 59,Man,1,443.396.322,4.475.945.812,0
2022S006399,2022-03-11T17:10:00+02:00,202203111710000200,2022031117100002002022S006399,JUAN BRAVO,JUANBRAVO,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Frontal-lateral collision,NULL,0,Driver,25 - 29,Woman,NULL,442.654.454,4.475.968.134,0
2022S006430,2022-03-11T20:30:00+02:00,202203112030000200,2022031120300002002022S006430,ISABEL LA CATOLICA,ISABELLACATOLICA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Scope,Light rain,0,Driver,30 - 34,Man,1,439.831.408,4.474.801.889,0
2022S006607,2022-03-12T12:00:00+02:00,202203121200000200,2022031212000002002022S006607,AVDA. MONASTERIO DE SILOS,AVDAMONASTERIODESILOS,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,40 - 44,Man,1,439.563.003,4.483.801.373,0
2022S006695,2022-03-13T0:40:00+02:00,20220313040000200,202203130400002002022S006695,PALOS DE LA FRONTERA,PALOSDELAFRONTERA,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Frontal-lateral collision,Light rain,0,Driver,21 - 24,Man,0,440.838.274,4.472.748.623,0
2022S006722,2022-03-13T09:40:00+02:00,20220313940000200,202203139400002002022S006722,CARABANCHEL BAJO,CARABANCHELBAJO,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,0,436.666.010,4.469.682.933,0
2022S006782,2022-03-13T13:30:00+02:00,202203131330000200,2022031313300002002022S006782,ANDRES TAMAYO,ANDRESTAMAYO,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Frontal-lateral collision,Cloudy,0,Driver,35 - 39,Man,0,442.984.093,4.476.466.842,0
2022S006796,2022-03-12T21:04:00+02:00,202203122104000200,2022031221040002002022S006796,AVDA. MANZANARES,AVDAMANZANARES,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Frontal collision,Clear,0,Driver,21 - 24,Man,0,438.718.850,4.473.326.441,0
2022S006796,2022-03-12T21:04:00+02:00,202203122104000200,2022031221040002002022S006796,AVDA. MANZANARES,AVDAMANZANARES,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Frontal collision,Clear,0,Driver,35 - 39,Man,0,438.718.850,4.473.326.441,0
2022S006812,2022-03-13T20:50:00+02:00,202203132050000200,2022031320500002002022S006812,ARQUITECTO SANCHEZ ARCAS,ARQUITECTOSANCHEZARCAS,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,0,Driver,-- - --,Unknown,NULL,439.207.976,4.478.238.323,0
2022S006812,2022-03-13T20:50:00+02:00,202203132050000200,2022031320500002002022S006812,ARQUITECTO SANCHEZ ARCAS,ARQUITECTOSANCHEZARCAS,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,0,Pedestrian,25 - 29,Man,0,439.207.976,4.478.238.323,0
2022S007151,2022-02-07T21:56:00+02:00,202202072156000200,2022020721560002002022S007151,AYALA,AYALA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,0,Driver,50 - 54,Man,0,442.569.528,4.475.399.674,0
2022S007228,2022-03-16T21:15:00+02:00,202203162115000200,2022031621150002002022S007228,SIL,SIL,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Fall,Clear,0,Driver,30 - 34,Man,0,442.058.704,4.477.634.930,0
2022S007300,2022-03-17T20:30:00+02:00,202203172030000200,2022031720300002002022S007300,SERRANO,SERRANO,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Lateral collision,NULL,0,Driver,40 - 44,Man,NULL,441.586.839,4.474.769.159,0
2022S007328,2022-03-18T09:35:00+02:00,20220318935000200,202203189350002002022S007328,AVDA. POBLADOS,AVDAPOBLADOS,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Frontal-lateral collision,Cloudy,0,Driver,25 - 29,Man,NULL,437.910.374,4.469.449.815,0
2022S007368,2022-03-17T21:20:00+02:00,202203172120000200,2022031721200002002022S007368,PASEO. CASTELLANA,PASEOCASTELLANA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Scope,Cloudy,1,Driver,35 - 39,Woman,1,441.452.590,4.476.589.907,0
2022S007617,2022-03-19T19:45:00+02:00,202203191945000200,2022031919450002002022S007617,DONOSO CORTES,DONOSOCORTES,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Frontal-lateral collision,Cloudy,0,Driver,30 - 34,Man,0,439.419.732,4.476.444.436,0
2022S007679,2022-03-20T09:10:00+02:00,20220320910000200,202203209100002002022S007679,CAMARENA,CAMARENA,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Hitting a person,Clear,0,Driver,30 - 34,Man,0,435.791.835,4.471.040.786,0
2022S007679,2022-03-20T09:10:00+02:00,20220320910000200,202203209100002002022S007679,CAMARENA,CAMARENA,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Hitting a person,Clear,0,Pedestrian,74 - + ,Woman,0,435.791.835,4.471.040.786,0
2022S007720,2022-03-20T18:23:00+02:00,202203201823000200,2022032018230002002022S007720,RAMON PEREZ DE AYALA,RAMONPEREZDEAYALA,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Hitting an animal,Cloudy,0,Driver,15 - 17,Man,NULL,444.384.590,4.472.221.134,0
2022S007773,2022-03-21T17:20:00+02:00,202203211720000200,2022032117200002002022S007773,GTA. SAN VICENTE,GTASANVICENTE,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Intense rain,0,Driver,35 - 39,Man,0,438.860.443,4.474.664.418,0
2022S007862,2022-03-22T18:50:00+02:00,202203221850000200,2022032218500002002022S007862,AVDA. MANZANARES,AVDAMANZANARES,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Hitting a person,Cloudy,0,Driver,-- - --,Man,NULL,438.669.266,4.472.706.421,0
2022S007862,2022-03-22T18:50:00+02:00,202203221850000200,2022032218500002002022S007862,AVDA. MANZANARES,AVDAMANZANARES,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Hitting a person,Cloudy,0,Pedestrian,06 - 09,Woman,1,438.669.266,4.472.706.421,0
2022S008094,2022-03-24T10:00:00+02:00,202203241000000200,2022032410000002002022S008094,PASEO. RECOLETOS,PASEORECOLETOS,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Scope,Light rain,0,Driver,35 - 39,Man,0,441.416.987,4.475.047.126,0
2022S008117,2022-03-22T17:15:00+02:00,202203221715000200,2022032217150002002022S008117,AVDA. DOCTOR GARCIA TAPIA,AVDADOCTORGARCIATAPIA,Moratalaz,MORATALAZ,https://www.wikidata.org/wiki/Q2076109,Hitting a person,Clear,0,Driver,35 - 39,Woman,1,446.732.920,4.473.092.130,0
2022S008117,2022-03-22T17:15:00+02:00,202203221715000200,2022032217150002002022S008117,AVDA. DOCTOR GARCIA TAPIA,AVDADOCTORGARCIATAPIA,Moratalaz,MORATALAZ,https://www.wikidata.org/wiki/Q2076109,Hitting a person,Clear,0,Pedestrian,10 - 14,Woman,0,446.732.920,4.473.092.130,0
2022S008171,2022-03-24T17:52:00+02:00,202203241752000200,2022032417520002002022S008171,RONDA. TOLEDO,RONDATOLEDO,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Light rain,0,Driver,65 - 69,Man,0,439.864.345,4.473.062.939,0
2022S008198,2022-03-24T17:32:00+02:00,202203241732000200,2022032417320002002022S008198,SOR ANGELA DE LA CRUZ,SORANGELADELACRUZ,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Fall,Cloudy,0,Driver,30 - 34,Woman,0,440.887.336,4.479.088.478,0
2022S008292,2022-03-25T17:30:00+02:00,202203251730000200,2022032517300002002022S008292,JAVIER DEL QUINTO,JAVIERDELQUINTO,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,55 - 59,Man,NULL,445.581.459,4.479.916.377,0
2022S008313,2022-03-25T19:00:00+02:00,202203251900000200,2022032519000002002022S008313,PLAZA. INDEPENDENCIA,PLAZAINDEPENDENCIA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Light rain,1,Driver,35 - 39,Man,0,441.578.301,4.474.650.773,0
2022S008389,2022-03-26T10:50:00+02:00,202203261050000200,2022032610500002002022S008389,CMNO. VALDERRIBAS,CMNOVALDERRIBAS,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Frontal-lateral collision,NULL,0,Driver,-- - --,Unknown,NULL,443.738.138,4.472.352.475,0
