identifier,archive_number,district,district_info,type,location,destination,solar_m2
http://www.group22.org/gz/resource/GreenZones/301209,301209,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L102,http://www.group22.org/gz/resource/Destinatation/DES1,10600
http://www.group22.org/gz/resource/GreenZones/301217,301217,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L103,http://www.group22.org/gz/resource/Destinatation/DES1,18861
http://www.group22.org/gz/resource/GreenZones/301218,301218,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L104,http://www.group22.org/gz/resource/Destinatation/DES1,26099
http://www.group22.org/gz/resource/GreenZones/301219,301219,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L105,http://www.group22.org/gz/resource/Destinatation/DES1,27210
http://www.group22.org/gz/resource/GreenZones/301259,301259,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L106,http://www.group22.org/gz/resource/Destinatation/DES30,98480
http://www.group22.org/gz/resource/GreenZones/301262,301262,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L107,http://www.group22.org/gz/resource/Destinatation/DES34,879148
http://www.group22.org/gz/resource/GreenZones/301263,301263,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L108,http://www.group22.org/gz/resource/Destinatation/DES35,6239343
http://www.group22.org/gz/resource/GreenZones/301422,301422,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L109,http://www.group22.org/gz/resource/Destinatation/DES36,419659
http://www.group22.org/gz/resource/GreenZones/301423,301423,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L110,http://www.group22.org/gz/resource/Destinatation/DES36,506489
http://www.group22.org/gz/resource/GreenZones/301424,301424,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L111,http://www.group22.org/gz/resource/Destinatation/DES36,287343
http://www.group22.org/gz/resource/GreenZones/301425,301425,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L112,http://www.group22.org/gz/resource/Destinatation/DES36,180847
http://www.group22.org/gz/resource/GreenZones/301426,301426,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L113,http://www.group22.org/gz/resource/Destinatation/DES36,74187
http://www.group22.org/gz/resource/GreenZones/301427,301427,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L114,http://www.group22.org/gz/resource/Destinatation/DES37,2493187
http://www.group22.org/gz/resource/GreenZones/301434,301434,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L115,http://www.group22.org/gz/resource/Destinatation/DES38,61562
http://www.group22.org/gz/resource/GreenZones/301435,301435,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L116,http://www.group22.org/gz/resource/Destinatation/DES38,21060
http://www.group22.org/gz/resource/GreenZones/301436,301436,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L117,http://www.group22.org/gz/resource/Destinatation/DES38,152595
http://www.group22.org/gz/resource/GreenZones/301437,301437,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L118,http://www.group22.org/gz/resource/Destinatation/DES38,301977
http://www.group22.org/gz/resource/GreenZones/301439,301439,http://www.group22.org/gz/resource/District/D2,https://wikidata.org/entity/Q2000929,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L119,http://www.group22.org/gz/resource/Destinatation/DES38,145989
http://www.group22.org/gz/resource/GreenZones/300087,300087,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L120,http://www.group22.org/gz/resource/Destinatation/DES30,11817530
http://www.group22.org/gz/resource/GreenZones/300088,300088,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L121,http://www.group22.org/gz/resource/Destinatation/DES1,28590
http://www.group22.org/gz/resource/GreenZones/300089,300089,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L122,http://www.group22.org/gz/resource/Destinatation/DES39,1832700
http://www.group22.org/gz/resource/GreenZones/300090,300090,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L123,http://www.group22.org/gz/resource/Destinatation/DES40,175000
http://www.group22.org/gz/resource/GreenZones/300091,300091,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L124,http://www.group22.org/gz/resource/Destinatation/DES41,80000
http://www.group22.org/gz/resource/GreenZones/300096,300096,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L125,http://www.group22.org/gz/resource/Destinatation/DES1,47240
http://www.group22.org/gz/resource/GreenZones/300100,300100,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L126,http://www.group22.org/gz/resource/Destinatation/DES1,1455
http://www.group22.org/gz/resource/GreenZones/300092,300092,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L127,http://www.group22.org/gz/resource/Destinatation/DES1,98022
http://www.group22.org/gz/resource/GreenZones/300093,300093,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L128,http://www.group22.org/gz/resource/Destinatation/DES42,82290
http://www.group22.org/gz/resource/GreenZones/300094,300094,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L129,http://www.group22.org/gz/resource/Destinatation/DES1,21532
http://www.group22.org/gz/resource/GreenZones/300095,300095,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L130,http://www.group22.org/gz/resource/Destinatation/DES1,16706
http://www.group22.org/gz/resource/GreenZones/300097,300097,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L131,http://www.group22.org/gz/resource/Destinatation/DES43,6545
http://www.group22.org/gz/resource/GreenZones/300099,300099,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L132,http://www.group22.org/gz/resource/Destinatation/DES44,410413
http://www.group22.org/gz/resource/GreenZones/300105,300105,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L133,http://www.group22.org/gz/resource/Destinatation/DES45,237271
http://www.group22.org/gz/resource/GreenZones/300106,300106,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L134,http://www.group22.org/gz/resource/Destinatation/DES46,90600
http://www.group22.org/gz/resource/GreenZones/300107,300107,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L135,http://www.group22.org/gz/resource/Destinatation/DES1,48875
http://www.group22.org/gz/resource/GreenZones/301085,301085,http://www.group22.org/gz/resource/District/D3,https://wikidata.org/entity/Q2002296,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L136,http://www.group22.org/gz/resource/Destinatation/DES1,17880
http://www.group22.org/gz/resource/GreenZones/300108,300108,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L137,http://www.group22.org/gz/resource/Destinatation/DES47,67761
http://www.group22.org/gz/resource/GreenZones/300109,300109,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L138,http://www.group22.org/gz/resource/Destinatation/DES48,1992866
http://www.group22.org/gz/resource/GreenZones/300110,300110,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L139,http://www.group22.org/gz/resource/Destinatation/DES49,197505
http://www.group22.org/gz/resource/GreenZones/300111,300111,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L140,http://www.group22.org/gz/resource/Destinatation/DES50,739000
http://www.group22.org/gz/resource/GreenZones/300112,300112,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L141,http://www.group22.org/gz/resource/Destinatation/DES30,7606321
http://www.group22.org/gz/resource/GreenZones/300113,300113,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L142,http://www.group22.org/gz/resource/Destinatation/DES51,3712963
http://www.group22.org/gz/resource/GreenZones/300120,300120,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L143,http://www.group22.org/gz/resource/Destinatation/DES1,7430
http://www.group22.org/gz/resource/GreenZones/300121,300121,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L144,http://www.group22.org/gz/resource/Destinatation/DES1,77324
http://www.group22.org/gz/resource/GreenZones/300122,300122,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L145,http://www.group22.org/gz/resource/Destinatation/DES1,45094
http://www.group22.org/gz/resource/GreenZones/300118,300118,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L146,http://www.group22.org/gz/resource/Destinatation/DES1,86732
http://www.group22.org/gz/resource/GreenZones/300119,300119,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L147,http://www.group22.org/gz/resource/Destinatation/DES1,362812
http://www.group22.org/gz/resource/GreenZones/300123,300123,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L148,http://www.group22.org/gz/resource/Destinatation/DES1,6162
http://www.group22.org/gz/resource/GreenZones/300124,300124,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L149,http://www.group22.org/gz/resource/Destinatation/DES1,15698
http://www.group22.org/gz/resource/GreenZones/300125,300125,http://www.group22.org/gz/resource/District/D4,https://wikidata.org/entity/Q1773521,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L150,http://www.group22.org/gz/resource/Destinatation/DES1,81541
