identifier,archive_number,district,type,location,destinatation,solar_m2
http://www.group22.org/gz/resource/GreenZones/301434,301434,http://www.group22.org/gz/resource/District/D2,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L115,http://www.group22.org/gz/resource/Destinatation/DES38,615.62
http://www.group22.org/gz/resource/GreenZones/301435,301435,http://www.group22.org/gz/resource/District/D2,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L116,http://www.group22.org/gz/resource/Destinatation/DES38,2106.0
http://www.group22.org/gz/resource/GreenZones/301436,301436,http://www.group22.org/gz/resource/District/D2,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L117,http://www.group22.org/gz/resource/Destinatation/DES38,1525.95
http://www.group22.org/gz/resource/GreenZones/301437,301437,http://www.group22.org/gz/resource/District/D2,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L118,http://www.group22.org/gz/resource/Destinatation/DES38,3019.77
http://www.group22.org/gz/resource/GreenZones/301439,301439,http://www.group22.org/gz/resource/District/D2,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L119,http://www.group22.org/gz/resource/Destinatation/DES38,1459.89
http://www.group22.org/gz/resource/GreenZones/300087,300087,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L120,http://www.group22.org/gz/resource/Destinatation/DES30,1181753.0
http://www.group22.org/gz/resource/GreenZones/300088,300088,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L121,http://www.group22.org/gz/resource/Destinatation/DES1,2859.0
http://www.group22.org/gz/resource/GreenZones/300089,300089,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L122,http://www.group22.org/gz/resource/Destinatation/DES39,183270.0
http://www.group22.org/gz/resource/GreenZones/300090,300090,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L123,http://www.group22.org/gz/resource/Destinatation/DES40,17500.0
http://www.group22.org/gz/resource/GreenZones/300091,300091,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L124,http://www.group22.org/gz/resource/Destinatation/DES41,8000.0
http://www.group22.org/gz/resource/GreenZones/300096,300096,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L125,http://www.group22.org/gz/resource/Destinatation/DES1,4724.0
http://www.group22.org/gz/resource/GreenZones/300100,300100,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L126,http://www.group22.org/gz/resource/Destinatation/DES1,145.5
http://www.group22.org/gz/resource/GreenZones/300092,300092,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L127,http://www.group22.org/gz/resource/Destinatation/DES1,980.22
http://www.group22.org/gz/resource/GreenZones/300093,300093,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L128,http://www.group22.org/gz/resource/Destinatation/DES42,8229.0
http://www.group22.org/gz/resource/GreenZones/300094,300094,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L129,http://www.group22.org/gz/resource/Destinatation/DES1,215.32
http://www.group22.org/gz/resource/GreenZones/300095,300095,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L130,http://www.group22.org/gz/resource/Destinatation/DES1,1670.6
http://www.group22.org/gz/resource/GreenZones/300097,300097,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L131,http://www.group22.org/gz/resource/Destinatation/DES43,654.5
http://www.group22.org/gz/resource/GreenZones/300099,300099,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L132,http://www.group22.org/gz/resource/Destinatation/DES44,4104.13
http://www.group22.org/gz/resource/GreenZones/300105,300105,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L133,http://www.group22.org/gz/resource/Destinatation/DES45,2372.71
http://www.group22.org/gz/resource/GreenZones/300106,300106,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L134,http://www.group22.org/gz/resource/Destinatation/DES46,9060.0
http://www.group22.org/gz/resource/GreenZones/300107,300107,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L135,http://www.group22.org/gz/resource/Destinatation/DES1,488.75
http://www.group22.org/gz/resource/GreenZones/301085,301085,http://www.group22.org/gz/resource/District/D3,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L136,http://www.group22.org/gz/resource/Destinatation/DES1,1788.0
http://www.group22.org/gz/resource/GreenZones/300108,300108,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L137,http://www.group22.org/gz/resource/Destinatation/DES47,677.61
http://www.group22.org/gz/resource/GreenZones/300109,300109,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L138,http://www.group22.org/gz/resource/Destinatation/DES48,19928.66
http://www.group22.org/gz/resource/GreenZones/300110,300110,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L139,http://www.group22.org/gz/resource/Destinatation/DES49,19750.5
http://www.group22.org/gz/resource/GreenZones/300111,300111,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L140,http://www.group22.org/gz/resource/Destinatation/DES50,73900.0
http://www.group22.org/gz/resource/GreenZones/300112,300112,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L141,http://www.group22.org/gz/resource/Destinatation/DES30,76063.21
http://www.group22.org/gz/resource/GreenZones/300113,300113,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L142,http://www.group22.org/gz/resource/Destinatation/DES51,37129.63
http://www.group22.org/gz/resource/GreenZones/300120,300120,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L143,http://www.group22.org/gz/resource/Destinatation/DES1,743.0
http://www.group22.org/gz/resource/GreenZones/300121,300121,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L144,http://www.group22.org/gz/resource/Destinatation/DES1,773.24
http://www.group22.org/gz/resource/GreenZones/300122,300122,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L145,http://www.group22.org/gz/resource/Destinatation/DES1,4509.4
http://www.group22.org/gz/resource/GreenZones/300118,300118,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L146,http://www.group22.org/gz/resource/Destinatation/DES1,867.32
http://www.group22.org/gz/resource/GreenZones/300119,300119,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L147,http://www.group22.org/gz/resource/Destinatation/DES1,3628.12
http://www.group22.org/gz/resource/GreenZones/300123,300123,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L148,http://www.group22.org/gz/resource/Destinatation/DES1,616.2
http://www.group22.org/gz/resource/GreenZones/300124,300124,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L149,http://www.group22.org/gz/resource/Destinatation/DES1,1569.8
http://www.group22.org/gz/resource/GreenZones/300125,300125,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L150,http://www.group22.org/gz/resource/Destinatation/DES1,815.41
http://www.group22.org/gz/resource/GreenZones/300126,300126,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L151,http://www.group22.org/gz/resource/Destinatation/DES1,1387.39
http://www.group22.org/gz/resource/GreenZones/300127,300127,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L152,http://www.group22.org/gz/resource/Destinatation/DES1,3676.24
http://www.group22.org/gz/resource/GreenZones/300128,300128,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L153,http://www.group22.org/gz/resource/Destinatation/DES1,2861.52
http://www.group22.org/gz/resource/GreenZones/300129,300129,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L154,http://www.group22.org/gz/resource/Destinatation/DES1,1249.99
http://www.group22.org/gz/resource/GreenZones/300130,300130,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L155,http://www.group22.org/gz/resource/Destinatation/DES1,777.28
http://www.group22.org/gz/resource/GreenZones/300131,300131,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L156,http://www.group22.org/gz/resource/Destinatation/DES1,1832.48
http://www.group22.org/gz/resource/GreenZones/300132,300132,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L157,http://www.group22.org/gz/resource/Destinatation/DES52,3521.57
http://www.group22.org/gz/resource/GreenZones/300133,300133,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L158,http://www.group22.org/gz/resource/Destinatation/DES1,125.41
http://www.group22.org/gz/resource/GreenZones/300134,300134,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L159,http://www.group22.org/gz/resource/Destinatation/DES1,1960.16
http://www.group22.org/gz/resource/GreenZones/300135,300135,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L160,http://www.group22.org/gz/resource/Destinatation/DES1,421.43
http://www.group22.org/gz/resource/GreenZones/300136,300136,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L161,http://www.group22.org/gz/resource/Destinatation/DES1,639.13
http://www.group22.org/gz/resource/GreenZones/300137,300137,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L162,http://www.group22.org/gz/resource/Destinatation/DES1,1527.86
http://www.group22.org/gz/resource/GreenZones/300138,300138,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L163,http://www.group22.org/gz/resource/Destinatation/DES1,193.79
http://www.group22.org/gz/resource/GreenZones/300139,300139,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L164,http://www.group22.org/gz/resource/Destinatation/DES1,278.23
http://www.group22.org/gz/resource/GreenZones/300140,300140,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L165,http://www.group22.org/gz/resource/Destinatation/DES1,532.01
http://www.group22.org/gz/resource/GreenZones/300141,300141,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L166,http://www.group22.org/gz/resource/Destinatation/DES1,1484.37
http://www.group22.org/gz/resource/GreenZones/300142,300142,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L167,http://www.group22.org/gz/resource/Destinatation/DES1,299.01
http://www.group22.org/gz/resource/GreenZones/300143,300143,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L168,http://www.group22.org/gz/resource/Destinatation/DES1,1763.83
http://www.group22.org/gz/resource/GreenZones/300144,300144,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L169,http://www.group22.org/gz/resource/Destinatation/DES1,1015.82
http://www.group22.org/gz/resource/GreenZones/300145,300145,http://www.group22.org/gz/resource/District/D4,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L170,http://www.group22.org/gz/resource/Destinatation/DES1,568.39
