CODIGO;"ZONA VERDE / 
VIA PUBLICA";DISTRITO;DIRECCION;COMPLEMENTO DE DIRECCI‡N ;COORD, X;COORD, Y;SISTEMA DE COORDENADAS;FECHA DATOS;Longitud;Latitud
FB_100005;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANARES;09 ˙ µREA DEPORTIVA (B.06);441857,4;4469608,4;ETRS89 / UTM  Zona 30N;ago.-22;-3.6849071;40.3750304
FB_100006;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANARES;09 ˙ µREA DEPORTIVA (B.06);441848,9;4469500;ETRS89 / UTM  Zona 30N;ago.-22;-3.6849974;40.3740533
FB_100007;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANARES;05 ˙ CAMINO PERALES 94 (A.05);441558;4469802,3;ETRS89 / UTM  Zona 30N;ago.-22;-3.6884515;40.3767562
FB_100008;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANARES;13 ˙ BOTµNICO (B.02);441710,2;4470025,1;ETRS89 / UTM  Zona 30N;ago.-22;-3.6866791;40.378774
FB_100009;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANARES;11 ˙ ACCESO ATALAYA (B.04);441837,5;4469717,5;ETRS89 / UTM  Zona 30N;ago.-22;-3.6851515;40.3760119
FB_100010;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANARES;07 ˙ MONTA•A (C.01);441891;4469346,8;ETRS89 / UTM  Zona 30N;ago.-22;-3.6844875;40.3726761
FUE_14_0047;ZV;MORATALAZ;LUIS DE HOYOS SAINZ 106;;446115,21;4472752,32;ETRS89 / UTM  Zona 30N;ago.-22;-3.6350201;40.403639
FUE_14_0048;ZV;MORATALAZ;C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA LADO DEL COLEGIO. ;;446068,6824;4472517,152;ETRS89 / UTM  Zona 30N;ago.-22;-3.6355484;40.4015174
FUE_14_0050;ZV;MORATALAZ;CALLE CORREGIDOR MENDO DE ZÈ•IGA Y AVENIDA DE LOS VINATEROS;;444188,7911;4473494,965;ETRS89 / UTM  Zona 30N;ago.-22;-3.6577862;40.4102023
FUE_14_0051;ZV;MORATALAZ;CALLE CORREGIDOR MENDO DE ZÈ•IGA Y AVENIDA DE LOS VINATEROS;;444246,0907;4473506,897;ETRS89 / UTM  Zona 30N;ago.-22;-3.657112;40.4103136
FUE_14_0052;ZV;MORATALAZ;CORREGIDOR MENDO DE ZÈ•IGA Nß 24 CON CORREGIDOR DIEGO DE VALDERRµBANOS;JUNTO A INSTALACI‡N DEPORTIVA;444107,9625;4473423,553;ETRS89 / UTM  Zona 30N;ago.-22;-3.6587325;40.4095535
FUE_14_0053;ZV;MORATALAZ;PARQUE DEL ALCAMPO AVD DE LOS VINATEROS Y CALLE MACHADO;;443890,0915;4473614,429;ETRS89 / UTM  Zona 30N;ago.-22;-3.661317;40.4112584
FUE_14_0054;ZV;MORATALAZ;CALLE GARC÷A TAPIA Y C/ CARMEN AMAYA JUNTO A PISTAS DEPORTIVAS;JUNTO A PISTAS DEPORTIVAS;444319,9203;4473778,62;ETRS89 / UTM  Zona 30N;ago.-22;-3.6562656;40.4127664
FUE_14_0058;ZV;MORATALAZ;ARROYO DE FONTARR‡N, 437 ;JUNTO A INSTITUTOS FELIPE II Y JUANA DE CASTILLA, JUNTO A ZONA INFANTIL.;446065,8868;4471866,538;ETRS89 / UTM  Zona 30N;ago.-22;-3.6355262;40.3956562
FUE_14_0062;ZV;MORATALAZ;PARQUE ARROYO DE FONTARR‡N, CALLE ARROYO DE FONTARR‡N CON ENCOMIENDA DE PALACIOS;;444990,0266;4472411,213;ETRS89 / UTM  Zona 30N;ago.-22;-3.6482498;40.4004925
FUE_14_0064;ZV;MORATALAZ;CALLE MARROQUINA Y AVENIDA DE LOS VINATEROS;;445001,8635;4473257,304;ETRS89 / UTM  Zona 30N;ago.-22;-3.6481835;40.4081154
FUE_14_0065;ZV;MORATALAZ;PARQUE VANDEL I CALLE LU÷S DE HOYOS SAINZ HACIA LA CASETA;;445883,3993;4472945,162;ETRS89 / UTM  Zona 30N;ago.-22;-3.6377681;40.4053612
FUE_14_0066;ZV;MORATALAZ;PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS;;446196,6093;4473384,794;ETRS89 / UTM  Zona 30N;ago.-22;-3.6341143;40.409342
FUE_14_0067;ZV;MORATALAZ;PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS JUNTO A ZONA INFANTIL;;446274,1523;4473488,611;ETRS89 / UTM  Zona 30N;ago.-22;-3.6332092;40.4102822
FUE_14_0069;ZV;MORATALAZ;ARROYO DE FONTARR‡N, 389;JUNTO A COLEGIO PÈBLICO ARROYO DE FONTARR‡N;445898,7005;4471789,372;ETRS89 / UTM  Zona 30N;ago.-22;-3.6374896;40.3949501
FUE_14_0070;ZV;MORATALAZ;ARROYO DE FONTARR‡N, 399;JUNTO A COLEGIO PÈBLICO ARROYO DE FONTARR‡N;446047,9168;4471761,612;ETRS89 / UTM  Zona 30N;ago.-22;-3.635729;40.3947097
FUE_14_0071;ZV;MORATALAZ;PARQUE VANDEL I CALLE LU÷S DE HOYOS SAINZ HACIA FUENTE CARRANTONA;;446029,9631;4472825,697;ETRS89 / UTM  Zona 30N;ago.-22;-3.6360309;40.4042945
FUE_14_0072;ZV;MORATALAZ;PARQUE Z AVENIDA DE LOS VINATEROS JUNTO A CASETA;;445325,2875;4473485,348;ETRS89 / UTM  Zona 30N;ago.-22;-3.6443915;40.4101911
FUE_14_0073;ZV;MORATALAZ;PARQUE CALLE JOSê BERGAMIN JUNTO A CU•A DE ODONELL;;445730,3257;4473621,754;ETRS89 / UTM  Zona 30N;ago.-22;-3.6396297;40.4114464
FUE_14_0075;ZV;MORATALAZ;PARQUE CALLE JOSê BERGAMIN EN PASEO CENTRAL;;445716,6906;4473542,84;ETRS89 / UTM  Zona 30N;ago.-22;-3.6397837;40.4107346
FUE_14_0076;ZV;MORATALAZ;PARQUE CALLE JOSê BERGAMIN JUNTO A PASEO CENTRAL.;;445725,455;4473482,233;ETRS89 / UTM  Zona 30N;ago.-22;-3.6396751;40.4101892
FUE_14_0077;ZV;MORATALAZ;PARQUE CALLE JOSê BERGAMIN EN PASEO CENTRAL;;445744,8946;4473509,376;ETRS89 / UTM  Zona 30N;ago.-22;-3.6394485;40.410435
FUE_14_0078;ZV;MORATALAZ;AVENIDA MORATALAZ, 58;PARQUE DARWIN, JUNTO ZONA CANINA;444596,99;4472963,08;ETRS89 / UTM  Zona 30N;ago.-22;-3.6529292;40.405438
FUE_14_0080;ZV;MORATALAZ;C/ DOCTOR GARC÷A TAPIA CON C/  ARROYO BELINCOSO EN PARQUE DE LOS PINOS;;444651,7666;4473673,896;ETRS89 / UTM  Zona 30N;ago.-22;-3.6523455;40.4118451
FUE_14_0081;ZV;MORATALAZ;ARBORETO DEL CENTRO CULTURAL EL TORITO;RECINTO CERRADO.;445124,7522;4472991,784;ETRS89 / UTM  Zona 30N;ago.-22;-3.6467123;40.4057315
FUE_14_0082;ZV;MORATALAZ;PLAZA DEL CORREGIDOR ALONSO DE AGUILAR ;PARQUE DARWIN, ACCESO;444143,0061;4473070,746;ETRS89 / UTM  Zona 30N;ago.-22;-3.6582885;40.4063776
FUE_14_0083;ZV;MORATALAZ;CALLE  MANUEL MAR÷A DE ARRILLAGA  Y AIII JUNTO A CAMPO DE FUTBOL;PARQUE DARWIN, PISTA DEPORTIVA;443819,8762;4473096,021;ETRS89 / UTM  Zona 30N;ago.-22;-3.6620987;40.4065835
FUE_14_0084;ZV;MORATALAZ;C/FUENTE CARRANTONA ENTRE LA CALLE CIUDAD ENCANTADA Y ACCESO A OÔDONELL. ANILLO CICLISTA.;;446712,5462;4473677,688;ETRS89 / UTM  Zona 30N;ago.-22;-3.6280584;40.4120138
FUE_14_0085;ZV;MORATALAZ;PARQUE ALCALDE JESÈS PêREZ QUIJANO;HACIENDA DE PAVONES CON CALLE BRUJAS. ANILLO CICLISTA.;446721,1475;4472256,349;ETRS89 / UTM  Zona 30N;ago.-22;-3.6278381;40.39921
FUE_14_0087;ZV;MORATALAZ;C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA JUNTO A BAR;;445902,6114;4472374,468;ETRS89 / UTM  Zona 30N;ago.-22;-3.6374932;40.4002213
FUE_14_0092;ZV;MORATALAZ;PARQUE VANDEL II CALLE LU÷S DE HOYOS SAINZ ESQUINA FUENTE CARRANTONA;;446264,9385;4472778,557;ETRS89 / UTM  Zona 30N;ago.-22;-3.6332578;40.4038851
FUE_14_0093;ZV;MORATALAZ;CORREGIDOR DIEGO DE VALDERRABANO, 1;FUENTE EN PARQUE JUNTO A NUDO M30  Y A III EN LA CALLE RAM‡N ARECES;443806,754;4473185,467;ETRS89 / UTM  Zona 30N;ago.-22;-3.6622613;40.4073885
FUE_14_0094;ZV;MORATALAZ;CALLE DE LITUANIA;;443924,5914;4473459,024;ETRS89 / UTM  Zona 30N;ago.-22;-3.6608967;40.4098607
FUE_14_0095;ZV;MORATALAZ;HACIENDA DE PAVONES PARQUE ANFEVI JUNTO A PISTA DE PATINAJE.;;445609,5952;4472662,866;ETRS89 / UTM  Zona 30N;ago.-22;-3.6409706;40.4028003
FUE_14_0096;ZV;MORATALAZ;FêLIX RODR÷GUEZ DE LA FUENTE 67ˇˇ ;;444100,5382;4474036,458;ETRS89 / UTM  Zona 30N;ago.-22;-3.6588738;40.4150745
FUE_14_0097;VP;MORATALAZ;ENCOMIENDA DE PALACIOS Nß 190;;445477,97;4472245,93;ETRS89 / UTM  Zona 30N;ago.-22;-3.642486;40.3990357
FUE_14_0098;VP;MORATALAZ;AV. DR. GARC÷A TAPIA Nß 80 O Nß 88.;;444666,78;4473703,13;ETRS89 / UTM  Zona 30N;ago.-22;-3.6521711;40.4121095
FUE_14_0099;ZV;MORATALAZ;C/ FUENTE CARRANTONA 4;POSTERIOR A ENCOMIENDA DE PALACIOS 268;445857,8;4472120,81;ETRS89 / UTM  Zona 30N;ago.-22;-3.6379997;40.3979333
FUE_14_0100;VP;MORATALAZ;PLAZA DEL ENCUENTRO Nß 2;;444797,08;4472954,21;ETRS89 / UTM  Zona 30N;ago.-22;-3.6505705;40.4053714
FUE_14_0101;VP;MORATALAZ;CORREGIDOR JOSE DE PASAMONTE Nß 15;;444944,4;4473504;ETRS89 / UTM  Zona 30N;ago.-22;-3.648882;40.410334
FUE_14_0102;ZV;MORATALAZ;CORREGIDOR DIEGO CABEZA DE VACA Nß 2;;444327,3;4473416,91;ETRS89 / UTM  Zona 30N;ago.-22;-3.656147;40.4095084
FUE_14_0103;ZV;MORATALAZ;LUIS DE HOYOS SAINZ Nß 170;ACERA ZV;446622,96;4472779,6;ETRS89 / UTM  Zona 30N;ago.-22;-3.629039;40.4039175
FUE_14_0104;ZV;MORATALAZ;AV. MORATALAZ Nß 91;JUNTO A ZONA INFANTIL P. DARWIN;444373,33;4473031,85;ETRS89 / UTM  Zona 30N;ago.-22;-3.6555709;40.4060426
FUE_14_0105;ZV;MORATALAZ;AV. MORATALAZ Nß 21;JUNTO ZONA INFANTIL;443996,2;4473225,69;ETRS89 / UTM  Zona 30N;ago.-22;-3.6600322;40.4077636
FUE_14_0106;ZV;MORATALAZ;CALLE CORREGIDOR DIEGO DE VALDERRABANO, 41;;444027,56;4473837,53;ETRS89 / UTM  Zona 30N;ago.-22;-3.6597165;40.4132775
FUE_14_0107;ZV;MORATALAZ;CALLE ENTRE ARROYOS, 30;;444349,56;4473236,25;ETRS89 / UTM  Zona 30N;ago.-22;-3.6558689;40.4078824
FUE_14_0108;VP;MORATALAZ;CALLE ARROYO BELINCOSO, 13;C/ ARROYO BELINCOSO 13 POSTERIOR (CENTRO DE MAYORES) EN ZONA VERDE.;444572,34;4473494,02;ETRS89 / UTM  Zona 30N;ago.-22;-3.6532659;40.4102194
FUE_14_0109;ZV;MORATALAZ;AVENIDA DE MORATALAZ, 183;PARQUE DE MORATALAZ (PARQUE Z). JUNTO A ZONA CANINA;445296,24;4473357,23;ETRS89 / UTM  Zona 30N;ago.-22;-3.6447229;40.409035
FUE_14_0110;ZV;MORATALAZ;CALLE ANTONIO CUMELLA, 22;FRENTE Nß 25;446034,46;4473491,44;ETRS89 / UTM  Zona 30N;ago.-22;-3.6360343;40.4102922
FUE_14_0111;ZV;MORATALAZ;CALLE LYON, 11;11 POSTERIOR EN ZV;446699,11;4473274,27;ETRS89 / UTM  Zona 30N;ago.-22;-3.628183;40.4083787
FUE_14_0112;VP;MORATALAZ;CALLE VALDEBERNARDO, 133;POSTERIOR. JUNTO A PISTAS DEPORTIVAS;446270,22;4472631,86;ETRS89 / UTM  Zona 30N;ago.-22;-3.6331832;40.4025639
FUE_14_0113;ZV;MORATALAZ;CALLE HACIENDA DE PAVONES, 209;C/V CALLE FUENTE CARRANTONA;445969,66;4472548,78;ETRS89 / UTM  Zona 30N;ago.-22;-3.636718;40.401796
FUE_14_0114;ZV;MORATALAZ;CALLE LA TACONA, 5;;445570,66;4471990,45;ETRS89 / UTM  Zona 30N;ago.-22;-3.6413719;40.3967402
FUE_14_0115;ZV;MORATALAZ;AV. DOCTOR GARCIA TAPIA, 136;PARQUE DIONISIO RIDRUEJO, MARTALA, JUNTO A ZONA DE JUEGOS;445772,49;4473302,52;ETRS89 / UTM  Zona 30N;ago.-22;-3.6391056;40.4085733
FUE_14_0116;ZV;MORATALAZ;CALLE MOLINA DE SEGURA,7;PARQUE DIONISIO RIDRUEJO, MARTALA, JUNTO ZONA DEPORTIVA;445865,88;4473111,23;ETRS89 / UTM  Zona 30N;ago.-22;-3.6379887;40.4068561
FUE_14_0117;ZV;MORATALAZ;PARQUE MISS MARA;FUENTE CARRANTONA, 28;446393,97;4473084,35;ETRS89 / UTM  Zona 30N;ago.-22;-3.6317631;40.4066481
FB_000068;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA; ;445347,0046;4473638,797;ETRS89 / UTM  Zona 30N;ago.-22;-3.6441488;40.4115749
FB_000069;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA; ;445686,2691;4473862,075;ETRS89 / UTM  Zona 30N;ago.-22;-3.6401694;40.4136085
FB_000070;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446058,6918;4473649,533;ETRS89 / UTM  Zona 30N;ago.-22;-3.6357621;40.411718
FB_000071;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446184,6355;4473754,611;ETRS89 / UTM  Zona 30N;ago.-22;-3.6342866;40.4126728
FB_000072;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446242,5931;4473840,891;ETRS89 / UTM  Zona 30N;ago.-22;-3.633611;40.4134538
FB_000073;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446277,506;4473935,887;ETRS89 / UTM  Zona 30N;ago.-22;-3.6332074;40.4143118
FB_000074;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446446,4061;4473902,627;ETRS89 / UTM  Zona 30N;ago.-22;-3.631214;40.4140231
FB_000075;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446352,1863;4473698,381;ETRS89 / UTM  Zona 30N;ago.-22;-3.6323072;40.412177
FB_000076;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446286,557;4473649,689;ETRS89 / UTM  Zona 30N;ago.-22;-3.6330766;40.4117342
FB_000104;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA;;446669,431;4473515,313;ETRS89 / UTM  Zona 30N;ago.-22;-3.628553;40.4105482
FB_000105;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA;;446759,8513;4473570,308;ETRS89 / UTM  Zona 30N;ago.-22;-3.627492;40.4110495
FB_000106;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA;;446763,107;4473467,361;ETRS89 / UTM  Zona 30N;ago.-22;-3.627445;40.4101222
A;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA;;446556,241;4473921,52;ETRS89 / UTM  Zona 30N;ago.-22;-3.6299211;40.4142003
B;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA;;446541,7491;4473804,635;ETRS89 / UTM  Zona 30N;ago.-22;-3.6300821;40.4131465
C;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA;;446475,2007;4473712,148;ETRS89 / UTM  Zona 30N;ago.-22;-3.6308586;40.412309
D;ZV;MORATALAZ;CU•A VERDE DE O'DONELL Y FUENTE CARRANTONA;;446575,1498;4473582,676;ETRS89 / UTM  Zona 30N;ago.-22;-3.6296698;40.4111491
FUE_15_0001;ZV;CIUDAD LINEAL;PINAR DE LA ELIPA;"CALLE DEL POETA BLAS DE OTERO, 22
ANTES JOSE LUIS DE ARRESE, 22";444457,38;4474628,52;ETRS89 / UTM  Zona 30N;ago.-22;-3.6547198;40.420432
FUE_15_0002;ZV;CIUDAD LINEAL;PARQUE EL CALERO;VIRGEN DE NURIA, 13;444751,25;4476434,56;ETRS89 / UTM  Zona 30N;ago.-22;-3.6514129;40.4367213
FUE_15_0003;ZV;CIUDAD LINEAL;PARQUE EL CALERO;VIRGEN DEL SAGRARIO, 22;444923,173;4476349,621;ETRS89 / UTM  Zona 30N;ago.-22;-3.6493787;40.4359675
FUE_15_0004;ZV;CIUDAD LINEAL;C/ BENIDORM;JOSE VILLENA, 18;444375,3351;4475764,783;ETRS89 / UTM  Zona 30N;ago.-22;-3.6557862;40.4306625
FUE_15_0007;ZV;CIUDAD LINEAL;PARQUE EL CALERO;VIRGEN DE LLUC, 8;444450,9477;4476227,899;ETRS89 / UTM  Zona 30N;ago.-22;-3.6549353;40.4348396
FUE_15_0008;ZV;CIUDAD LINEAL;PZA. VICENTE ESPINEL - TRUJILLO;RIO ULLA, 32;445594,48;4475991,31;ETRS89 / UTM  Zona 30N;ago.-22;-3.6414334;40.4327839
FUE_15_0009;ZV;CIUDAD LINEAL;PARQUE DE ARRIAGA;ARRIAGA, 45;445461,5512;4475172,882;ETRS89 / UTM  Zona 30N;ago.-22;-3.6429303;40.4254023
FUE_15_0011;ZV;CIUDAD LINEAL;PARQUE DE ARRIAGA;ARRIAGA, 21;445318,5833;4475322,611;ETRS89 / UTM  Zona 30N;ago.-22;-3.6446285;40.4267418
FUE_15_0012;ZV;CIUDAD LINEAL;C/ BENIDORM;DAROCA, 24;444268,794;4475749,037;ETRS89 / UTM  Zona 30N;ago.-22;-3.6570409;40.4305136
FUE_15_0013;ZV;CIUDAD LINEAL;PZA. SAMBARA - MARQUES DE TORRECILLA;MISTERIOS, 13;445712,2395;4476666,179;ETRS89 / UTM  Zona 30N;ago.-22;-3.6401028;40.4388712
FUE_15_0014;ZV;CIUDAD LINEAL;PZA. EIDER - CORMORAN;MISTERIOS, FRENTE Nß 20;445642,07;4476769,05;ETRS89 / UTM  Zona 30N;ago.-22;-3.6409389;40.4397933
FUE_15_0015;ZV;CIUDAD LINEAL;PZA. MISTERIOS;PZA. MISTERIOS;445821,2885;4476610,447;ETRS89 / UTM  Zona 30N;ago.-22;-3.6388123;40.4383762
FUE_15_0016;ZV;CIUDAD LINEAL;TRAV. VAZQUEZ DE MELLA, 6;JARDIN DE JOSE COUSO PERMUY Y JULIO ANGUITA PARRADO (ANTES PZA. DR. CIRAJAS - JOSE ARCONES);445824,1977;4476328,517;ETRS89 / UTM  Zona 30N;ago.-22;-3.638754;40.4358366
FUE_15_0018;ZV;CIUDAD LINEAL;PARQUE DE LA ALMUDENA;PARQUE DE LA ALMUDENA;446250,1069;4474612,551;ETRS89 / UTM  Zona 30N;ago.-22;-3.6335875;40.4204058
FUE_15_0019;ZV;CIUDAD LINEAL;GERMAN PEREZ CARRASCO;GERMAN PEREZ CARRASCO;445064,457;4476181,626;ETRS89 / UTM  Zona 30N;ago.-22;-3.6476984;40.4344635
FUE_15_0020;ZV;CIUDAD LINEAL;PARQUE DE LA ALMUDENA;PARQUE DE LA ALMUDENA;446451,2055;4474544,137;ETRS89 / UTM  Zona 30N;ago.-22;-3.6312114;40.4198025
FUE_15_0021;ZV;CIUDAD LINEAL;PZA. DE PLATON;PLATON, 15;444707,1476;4477089,336;ETRS89 / UTM  Zona 30N;ago.-22;-3.6519898;40.442617
FUE_15_0022;ZV;CIUDAD LINEAL;PZA. DEL DRAGON;SAN MAXIMILIANO, 2;444324,1663;4474896,05;ETRS89 / UTM  Zona 30N;ago.-22;-3.6563134;40.4228331
FUE_15_0023;ZV;CIUDAD LINEAL;Z.V. COL. PARQUE SAN JUAN BAUTISTA;CIDAMON, 11;444314,7773;4478022,726;ETRS89 / UTM  Zona 30N;ago.-22;-3.656698;40.4509993
FUE_15_0024;ZV;CIUDAD LINEAL;CALLE FAUSTINA PE•ALVER, 20A;POL. MARQUESA AMBOAGE, 17 - AVDA. PAZ FRENTE A AREA INFANTIL;444077,79;4478191,15;ETRS89 / UTM  Zona 30N;ago.-22;-3.6595075;40.4525006
FUE_15_0025;ZV;CIUDAD LINEAL;AV. DAROCA, 101;Z.V. ENTRE VILLAESCUSA Y CEMENTERIO CIVIL JUNTO INSTALACI‡N DEPORTIVA;445923,25;4474849,04;ETRS89 / UTM  Zona 30N;ago.-22;-3.6374603;40.4225151
FUE_15_0026;ZV;CIUDAD LINEAL;Z.V. ENTRE VILLAESCUSA Y CEMENTERIO CIVIL;ARRIAGA, 77;445773,12;4474992,34;ETRS89 / UTM  Zona 30N;ago.-22;-3.6392422;40.4237962
FUE_15_0027;ZV;CIUDAD LINEAL;EZEQUIEL SOLANA - VITAL AZA;EZEQUIEL SOLANA, 41;445283,69;4475806,59;ETRS89 / UTM  Zona 30N;ago.-22;-3.6450815;40.4310994
FUE_15_0029;ZV;CIUDAD LINEAL;ZONA ESTANCIAL SAN VICENTE - PITUFOS;JOSE DEL HIERRO, 37;445298,5546;4476795,385;ETRS89 / UTM  Zona 30N;ago.-22;-3.6449914;40.4400081
FUE_15_0030;ZV;CIUDAD LINEAL;PARQUE SALVADOR MADARIAGA;SALVADOR DE MADARIAGA, 9;444255,8357;4476740,69;ETRS89 / UTM  Zona 30N;ago.-22;-3.6572806;40.439446
FUE_15_0031;ZV;CIUDAD LINEAL;PAR VITAL AZA - CAROLINA CORONADO;CAROLINA CORONADO, 26;445341,0006;4475751,13;ETRS89 / UTM  Zona 30N;ago.-22;-3.6444011;40.4306036
FUE_15_0032;ZV;CIUDAD LINEAL;AVENIDA DE LA INSTITUCI‡N LIBRE DE ENSE•ANZA, 128;JARDIN DE LOS COMBATIENTES DE LA NUEVE (ANTES HNOS. G¶NOBLEJAS - GHANDI);446580,7916;4475193,669;ETRS89 / UTM  Zona 30N;ago.-22;-3.6297386;40.4256622
FUE_15_0034;ZV;CIUDAD LINEAL;GANDHI;GANDHI, 12;446043,5843;4474983,422;ETRS89 / UTM  Zona 30N;ago.-22;-3.6360534;40.4237335
FUE_15_0035;ZV;CIUDAD LINEAL;PINAR DE CHAMARTIN;CALERUEGA, 112;443312,7554;4481408,649;ETRS89 / UTM  Zona 30N;ago.-22;-3.6688167;40.4814335
FUE_15_0036;ZV;CIUDAD LINEAL;CALERUEGA, 72 ;PINAR DE CHAMARTIN, ACCESO ZONA INFANTIL;443251,45;4481376,63;ETRS89 / UTM  Zona 30N;ago.-22;-3.6695371;40.4811408
FUE_15_0037;ZV;CIUDAD LINEAL;PINAR DE CHAMARTIN;BRIVIESCA, 5;443441,0853;4481457,136;ETRS89 / UTM  Zona 30N;ago.-22;-3.667307;40.481879
FUE_15_0038;ZV;CIUDAD LINEAL;CALLE YERMA Nß 9;CV A CALLE SERRANO GALVACHE;443141,32;4480805,68;ETRS89 / UTM  Zona 30N;ago.-22;-3.6707852;40.4759899
FUE_15_0039;ZV;CIUDAD LINEAL;ASURA - C. COMERCIAL Y DIEGO AYLLON;ASURA, 3;444934,4447;4478005,057;ETRS89 / UTM  Zona 30N;ago.-22;-3.6493893;40.4508814
FUE_15_0040;ZV;CIUDAD LINEAL;PARQUE EL CEDRAL;RODRIGUEZ ILLANES, 2;443574,99;4479323,38;ETRS89 / UTM  Zona 30N;ago.-22;-3.6655375;40.4626663
FUE_15_0041;ZV;CIUDAD LINEAL;POL. AFRICA;JOSE MARIA RODERO, 16;446722,8615;4474605,335;ETRS89 / UTM  Zona 30N;ago.-22;-3.6280146;40.4203713
FUE_15_0042;ZV;CIUDAD LINEAL;POL. AFRICA;JOSE MARIA RODERO, 1;446661,5234;4474495,112;ETRS89 / UTM  Zona 30N;ago.-22;-3.6287284;40.4193743
FUE_15_0043;ZV;CIUDAD LINEAL;STA. FELICIDAD, 35;SANTA FELICIDAD, 11;444868,457;4475141,173;ETRS89 / UTM  Zona 30N;ago.-22;-3.6499189;40.4250775
FUE_15_0045;ZV;CIUDAD LINEAL;AVDA. DAROCA - STA. GENOVEVA;SANTA GENOVEVA, 2;445088,9581;4475321,301;ETRS89 / UTM  Zona 30N;ago.-22;-3.6473352;40.4267148
FUE_15_0046;ZV;CIUDAD LINEAL;ARTE;CALERUEGA, 63;443114,207;4481505,453;ETRS89 / UTM  Zona 30N;ago.-22;-3.6711678;40.4822919
FUE_15_0048;ZV;CIUDAD LINEAL;ASCAO - LUIS RUIZ;ASCAO, 32;445765,2898;4475725,803;ETRS89 / UTM  Zona 30N;ago.-22;-3.6393971;40.4304032
FUE_15_0049;ZV;CIUDAD LINEAL;ASCAO - LUIS RUIZ;FRANCISCO RIOJA, 15;445835,2695;4475717,792;ETRS89 / UTM  Zona 30N;ago.-22;-3.6385714;40.4303356
FUE_15_0050;ZV;CIUDAD LINEAL;Bß BILBAO - ARCENTALES;EMILIO FERRARI, 146;446002,9423;4475266,783;ETRS89 / UTM  Zona 30N;ago.-22;-3.6365565;40.4262835
FUE_15_0051;ZV;CIUDAD LINEAL;PARQUE MALMOE;MALMOE, 2;446894,2182;4474070,165;ETRS89 / UTM  Zona 30N;ago.-22;-3.6259501;40.4155611
FUE_15_0052;ZV;CIUDAD LINEAL;CANAL DEL ESTE;VALLE GUERRA, 2;446265,1463;4475459,627;ETRS89 / UTM  Zona 30N;ago.-22;-3.6334818;40.4280378
FUE_15_0054;ZV;CIUDAD LINEAL;ELFO - SIENA;SIENA, 52;444744,9704;4476018,947;ETRS89 / UTM  Zona 30N;ago.-22;-3.6514508;40.4329769
FUE_15_0055;ZV;CIUDAD LINEAL;SIENA, 57;ELFO - SIENA, INTERIOR ARENERO INFANTIL;444733,6001;4476079,881;ETRS89 / UTM  Zona 30N;ago.-22;-3.6515902;40.433525
FUE_15_0056;ZV;CIUDAD LINEAL;PZA. VIRGEN DEL CORO;VIRGEN DE LA ROCA, 6;444202,6708;4476149,887;ETRS89 / UTM  Zona 30N;ago.-22;-3.6578556;40.4341202
FUE_15_0057;ZV;CIUDAD LINEAL;DALIA, 12;PARQUE PARQUE DEL DOCTOR FERNµNDEZ CATALINA, ANTES PARQUE ANEMONAS;443561,71;4481048,061;ETRS89 / UTM  Zona 30N;ago.-22;-3.6658475;40.4782021
FUE_15_0058;ZV;CIUDAD LINEAL;PZA. VIRGEN DE LA ROCA;VIRGEN DE LA ROCA, 20;444227,5389;4476292,391;ETRS89 / UTM  Zona 30N;ago.-22;-3.6575749;40.4354056
