identificador,matricula,distrito,barrio,calle,num_finca,location
http://www.group10.org/pl/resource/ParkingMeter/PM301210046,301210046,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S135,1,http://www.group10.org/pl/resource/Location/L28895
http://www.group10.org/pl/resource/ParkingMeter/PM301210025,301210025,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S136,6,http://www.group10.org/pl/resource/Location/L28896
http://www.group10.org/pl/resource/ParkingMeter/PM301210048,301210048,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S136,20,http://www.group10.org/pl/resource/Location/L28897
http://www.group10.org/pl/resource/ParkingMeter/PM301210055,301210055,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S136,39,http://www.group10.org/pl/resource/Location/L28898
http://www.group10.org/pl/resource/ParkingMeter/PM301210030,301210030,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S137,16,http://www.group10.org/pl/resource/Location/L28899
http://www.group10.org/pl/resource/ParkingMeter/PM301210026,301210026,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S138,9,http://www.group10.org/pl/resource/Location/L28900
http://www.group10.org/pl/resource/ParkingMeter/PM301210017,301210017,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S145,26,http://www.group10.org/pl/resource/Location/L28902
http://www.group10.org/pl/resource/ParkingMeter/PM301210032,301210032,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S145,31,http://www.group10.org/pl/resource/Location/L28903
http://www.group10.org/pl/resource/ParkingMeter/PM301210034,301210034,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S145,48 B,http://www.group10.org/pl/resource/Location/L28904
http://www.group10.org/pl/resource/ParkingMeter/PM301210051,301210051,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S146,14 A,http://www.group10.org/pl/resource/Location/L28905
http://www.group10.org/pl/resource/ParkingMeter/PM301210054,301210054,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S147,14,http://www.group10.org/pl/resource/Location/L28906
http://www.group10.org/pl/resource/ParkingMeter/PM301210010,301210010,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S79,49,http://www.group10.org/pl/resource/Location/L28907
http://www.group10.org/pl/resource/ParkingMeter/PM301210035,301210035,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S79,115,http://www.group10.org/pl/resource/Location/L28908
http://www.group10.org/pl/resource/ParkingMeter/PM301210018,301210018,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S149,13,http://www.group10.org/pl/resource/Location/L28911
http://www.group10.org/pl/resource/ParkingMeter/PM301210031,301210031,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S149,32,http://www.group10.org/pl/resource/Location/L28912
http://www.group10.org/pl/resource/ParkingMeter/PM301210043,301210043,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S151,5,http://www.group10.org/pl/resource/Location/L28914
http://www.group10.org/pl/resource/ParkingMeter/PM301210058,301210058,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S151,15,http://www.group10.org/pl/resource/Location/L28915
http://www.group10.org/pl/resource/ParkingMeter/PM301210063,301210063,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S152,2,http://www.group10.org/pl/resource/Location/L28916
http://www.group10.org/pl/resource/ParkingMeter/PM301210039,301210039,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,http://www.group10.org/pl/resource/Street/S153,41,http://www.group10.org/pl/resource/Location/L28917
http://www.group10.org/pl/resource/ParkingMeter/PM301310025,301310025,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S155,21,http://www.group10.org/pl/resource/Location/L28918
http://www.group10.org/pl/resource/ParkingMeter/PM301310019,301310019,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S156,14,http://www.group10.org/pl/resource/Location/L28919
http://www.group10.org/pl/resource/ParkingMeter/PM301310004,301310004,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S157,12,http://www.group10.org/pl/resource/Location/L28921
http://www.group10.org/pl/resource/ParkingMeter/PM301310024,301310024,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S91,95,http://www.group10.org/pl/resource/Location/L28922
http://www.group10.org/pl/resource/ParkingMeter/PM301310026,301310026,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S91,117,http://www.group10.org/pl/resource/Location/L28923
http://www.group10.org/pl/resource/ParkingMeter/PM301310028,301310028,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S158,26,http://www.group10.org/pl/resource/Location/L28924
http://www.group10.org/pl/resource/ParkingMeter/PM301310012,301310012,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S159,3,http://www.group10.org/pl/resource/Location/L28925
http://www.group10.org/pl/resource/ParkingMeter/PM301310007,301310007,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S159,5,http://www.group10.org/pl/resource/Location/L28926
http://www.group10.org/pl/resource/ParkingMeter/PM301310027,301310027,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S160,11,http://www.group10.org/pl/resource/Location/L28927
http://www.group10.org/pl/resource/ParkingMeter/PM301310010,301310010,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S161,15,http://www.group10.org/pl/resource/Location/L28928
http://www.group10.org/pl/resource/ParkingMeter/PM301310011,301310011,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S161,25,http://www.group10.org/pl/resource/Location/L28929
http://www.group10.org/pl/resource/ParkingMeter/PM301310009,301310009,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S164,28,http://www.group10.org/pl/resource/Location/L28930
http://www.group10.org/pl/resource/ParkingMeter/PM301310015,301310015,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S165,3,http://www.group10.org/pl/resource/Location/L28931
http://www.group10.org/pl/resource/ParkingMeter/PM301310014,301310014,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S169,23,http://www.group10.org/pl/resource/Location/L28932
http://www.group10.org/pl/resource/ParkingMeter/PM301310016,301310016,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S169,51,http://www.group10.org/pl/resource/Location/L28933
http://www.group10.org/pl/resource/ParkingMeter/PM301310002,301310002,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S170,28,http://www.group10.org/pl/resource/Location/L28934
http://www.group10.org/pl/resource/ParkingMeter/PM301310003,301310003,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S170,17,http://www.group10.org/pl/resource/Location/L28935
http://www.group10.org/pl/resource/ParkingMeter/PM301310001,301310001,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S172,2,http://www.group10.org/pl/resource/Location/L28936
http://www.group10.org/pl/resource/ParkingMeter/PM301310005,301310005,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S172,19,http://www.group10.org/pl/resource/Location/L28937
http://www.group10.org/pl/resource/ParkingMeter/PM301310008,301310008,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S174,25,http://www.group10.org/pl/resource/Location/L28938
http://www.group10.org/pl/resource/ParkingMeter/PM301310018,301310018,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S175,20,http://www.group10.org/pl/resource/Location/L28939
http://www.group10.org/pl/resource/ParkingMeter/PM301310017,301310017,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S175,11,http://www.group10.org/pl/resource/Location/L28940
http://www.group10.org/pl/resource/ParkingMeter/PM301310006,301310006,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S176,12,http://www.group10.org/pl/resource/Location/L28941
http://www.group10.org/pl/resource/ParkingMeter/PM301310021,301310021,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S178,14,http://www.group10.org/pl/resource/Location/L28943
http://www.group10.org/pl/resource/ParkingMeter/PM301310023,301310023,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S178,17,http://www.group10.org/pl/resource/Location/L28944
http://www.group10.org/pl/resource/ParkingMeter/PM301310013,301310013,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S179,2,http://www.group10.org/pl/resource/Location/L28945
http://www.group10.org/pl/resource/ParkingMeter/PM301310022,301310022,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,http://www.group10.org/pl/resource/Street/S181,17,http://www.group10.org/pl/resource/Location/L28946
http://www.group10.org/pl/resource/ParkingMeter/PM301410048,301410048,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,http://www.group10.org/pl/resource/Street/S183,5,http://www.group10.org/pl/resource/Location/L28947
http://www.group10.org/pl/resource/ParkingMeter/PM301410043,301410043,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,http://www.group10.org/pl/resource/Street/S183,21,http://www.group10.org/pl/resource/Location/L28948
http://www.group10.org/pl/resource/ParkingMeter/PM301410022,301410022,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,http://www.group10.org/pl/resource/Street/S186,9,http://www.group10.org/pl/resource/Location/L28949
http://www.group10.org/pl/resource/ParkingMeter/PM301410012,301410012,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,http://www.group10.org/pl/resource/Street/S186,23,http://www.group10.org/pl/resource/Location/L28950
http://www.group10.org/pl/resource/ParkingMeter/PM301410044,301410044,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,http://www.group10.org/pl/resource/Street/S187,17,http://www.group10.org/pl/resource/Location/L28951
http://www.group10.org/pl/resource/ParkingMeter/PM301410046,301410046,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,http://www.group10.org/pl/resource/Street/S187,39,http://www.group10.org/pl/resource/Location/L28952
http://www.group10.org/pl/resource/ParkingMeter/PM301410037,301410037,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,http://www.group10.org/pl/resource/Street/S188,2,http://www.group10.org/pl/resource/Location/L28953
http://www.group10.org/pl/resource/ParkingMeter/PM301410038,301410038,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,http://www.group10.org/pl/resource/Street/S188,14,http://www.group10.org/pl/resource/Location/L28954
http://www.group10.org/pl/resource/ParkingMeter/PM301410009,301410009,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,http://www.group10.org/pl/resource/Street/S189,11,http://www.group10.org/pl/resource/Location/L28956
