gis_x;gis_y;distrito;barrio;calle;num_finca;color;bateria_linea;num_plazas
439391,21;4473392,98;01  CENTRO;01-01 PALACIO;SAN BERNABE, CALLE, DE;16;077214010 Verde;Línea;9
439327,68;4473357,61;01  CENTRO;01-01 PALACIO;SAN BERNABE, CALLE, DE;17;077214010 Verde;Línea;5
439364,81;4473382,55;01  CENTRO;01-01 PALACIO;SAN BERNABE, CALLE, DE;22;077214010 Verde;Línea;1
439350,82;4473375,31;01  CENTRO;01-01 PALACIO;SAN BERNABE, CALLE, DE;24;077214010 Verde;Línea;3
439356,91;4473374,05;01  CENTRO;01-01 PALACIO;SAN BERNABE, CALLE, DE;24;077214010 Verde;Línea;4
439321,09;4473359,92;01  CENTRO;01-01 PALACIO;SAN BERNABE, CALLE, DE;30;077214010 Verde;Línea;5
439893,38;4473835,77;01  CENTRO;01-01 PALACIO;SAN BRUNO, CALLE, DE;6;077214010 Verde;Línea;1
439890,27;4473828,61;01  CENTRO;01-01 PALACIO;SAN BRUNO, CALLE, DE;7;077214010 Verde;Línea;1
439384,4;4473611,24;01  CENTRO;01-01 PALACIO;SAN BUENAVENTURA, CALLE, DE;1;077214010 Verde;Línea;7
439360,56;4473647,96;01  CENTRO;01-01 PALACIO;SAN BUENAVENTURA, CALLE, DE;4;077214010 Verde;Línea;3
439339,95;4473684,88;01  CENTRO;01-01 PALACIO;SAN BUENAVENTURA, CALLE, DE;12;077214010 Verde;Línea;13
439315,22;4473727,12;01  CENTRO;01-01 PALACIO;SAN BUENAVENTURA, CALLE, DE;14;077214010 Verde;Línea;1
439621,76;4473645,91;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, CARRERA, DE;1;077214010 Verde;Línea;2
439565,97;4473633,13;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, CARRERA, DE;4;077214010 Verde;Línea;1
439538,57;4473615,24;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, CARRERA, DE;7;077214010 Verde;Línea;2
439524,53;4473609,79;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, CARRERA, DE;9;077214010 Verde;Línea;1
439512,13;4473605,07;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, CARRERA, DE;11;077214010 Verde;Línea;2
439484,06;4473594,05;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, CARRERA, DE;13;077214010 Verde;Línea;2
439481,26;4473599,98;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, CARRERA, DE;14;077214010 Verde;Línea;2
439460,48;4473591,5;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, CARRERA, DE;16;077214010 Verde;Línea;2
439469,07;4473588,23;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, CARRERA, DE;16;077214010 Verde;Línea;4
439431,74;4473498,16;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, PLAZA, DE;S/N;077214010 Verde;Línea;2
439442,03;4473515,76;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, PLAZA, DE;S/N;077214010 Verde;Línea;5
439518,47;4473540,06;01  CENTRO;01-01 PALACIO;SAN ISIDRO LABRADOR, CALLE, DE;6;077214010 Verde;Línea;14
439499,78;4473582,81;01  CENTRO;01-01 PALACIO;SAN ISIDRO LABRADOR, CALLE, DE;12;077214010 Verde;Línea;3
439828,5;4473946,45;01  CENTRO;01-01 PALACIO;SAN JUSTO, CALLE, DE;1;077214010 Verde;Línea;3
439855,41;4474088,61;01  CENTRO;01-01 PALACIO;SAN MIGUEL, PLAZA, DE;5;077214010 Verde;Línea;2
439866,44;4474091,15;01  CENTRO;01-01 PALACIO;SAN MIGUEL, PLAZA, DE;5;077214010 Verde;Línea;1
439842,91;4474085,54;01  CENTRO;01-01 PALACIO;SAN MIGUEL, PLAZA, DE;6;077214010 Verde;Línea;2
439618,63;4474144,43;01  CENTRO;01-01 PALACIO;SAN NICOLAS, PLAZA, DE;1;077214010 Verde;Línea;1
439612,08;4474144,34;01  CENTRO;01-01 PALACIO;SAN NICOLAS, PLAZA, DE;1;077214010 Verde;Línea;1
439721,38;4473884,4;01  CENTRO;01-01 PALACIO;SAN PEDRO, COSTANILLA, DE;2;077214010 Verde;Línea;1
439708,11;4473826,72;01  CENTRO;01-01 PALACIO;SAN PEDRO, COSTANILLA, DE;8;077214010 Verde;Línea;2
439703,95;4473806,36;01  CENTRO;01-01 PALACIO;SAN PEDRO, COSTANILLA, DE;10;077214010 Verde;Línea;4
439697,28;4473712,16;01  CENTRO;01-01 PALACIO;SAN PEDRO, COSTANILLA, DE;S/N;077214010 Verde;Línea;4
439693,25;4474290,59;01  CENTRO;01-01 PALACIO;SANTA CLARA, CALLE, DE;3;077214010 Verde;Línea;3
439690,35;4474324,43;01  CENTRO;01-01 PALACIO;SANTA CLARA, CALLE, DE;8;077214010 Verde;Línea;5
439754,39;4474506,68;01  CENTRO;01-01 PALACIO;SANTO DOMINGO, CUESTA, DE;1;077214010 Verde;Línea;2
439770,28;4474527,17;01  CENTRO;01-01 PALACIO;SANTO DOMINGO, CUESTA, DE;3;077214010 Verde;Línea;6
439836,63;4474692,4;01  CENTRO;01-01 PALACIO;SANTO DOMINGO, PLAZA, DE;12;077214010 Verde;Línea;4
439885,36;4474676,57;01  CENTRO;01-01 PALACIO;SANTO DOMINGO, PLAZA, DE;14;077214010 Verde;Línea;1
439963,23;4473885,42;01  CENTRO;01-01 PALACIO;SEGOVIA NUEVA, PLAZA, DE;1;077214010 Verde;Línea;2
439739,09;4473891,07;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;11;077214010 Verde;Batería;3
439673,82;4473909,71;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;12;077214010 Verde;Línea;2
439660,41;4473914,5;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;14;077214010 Verde;Línea;3
439613,53;4473938,66;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;15;077214010 Verde;Línea;2
439641,95;4473920,92;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;16;077214010 Verde;Línea;1
439621,3;4473935,67;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;16;077214010 Verde;Línea;1
439567,2;4473935,78;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;17;077214010 Verde;Línea;9
439580,77;4473945,07;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;18;077214010 Verde;Línea;3
439513,07;4473936,02;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;19;077214010 Verde;Línea;2
439567,36;4473944,99;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;20;077214010 Verde;Línea;2
439496,11;4473936,38;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;21;077214010 Verde;Línea;1
439473,32;4473936,58;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;21;077214010 Verde;Línea;5
439541,35;4473945,15;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;24;077214010 Verde;Línea;5
439532,49;4473935,91;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;24;077214010 Verde;Línea;6
439511,85;4473945,25;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;26;077214010 Verde;Línea;2
439498,67;4473945,48;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;26;077214010 Verde;Línea;1
439367,18;4473946,4;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;27;077214010 Verde;Línea;42
439370,79;4473937,73;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;27;077214010 Verde;Línea;18
439297,05;4473939,05;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;31;077214010 Verde;Línea;3
439271,89;4473939,43;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;35;077214010 Verde;Línea;4
439225,39;4473948,82;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;37;077214010 Verde;Línea;9
439253,71;4473939,72;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;37;077214010 Verde;Línea;1
439216,99;4473940,07;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;39;077214010 Verde;Línea;5
439151,36;4473853,53;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;3;077214010 Verde;Línea;4
439142,55;4473830,76;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;3;077214010 Verde;Línea;1
439134,04;4473808,46;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;5;077214010 Verde;Línea;3
439129,1;4473795,47;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;7;077214010 Verde;Línea;2
439121,85;4473777,3;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;9;077214010 Verde;Línea;4
439111,58;4473750,42;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;13;077214010 Verde;Línea;6
439102,36;4473727,58;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;15;077214010 Verde;Línea;2
439090,32;4473696,28;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;17;077214010 Verde;Línea;8
439078,16;4473664,28;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;21;077214010 Verde;Línea;3
439076,91;4473616,39;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;25;077214010 Verde;Línea;2
439083,22;4473601,82;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;27;077214010 Verde;Línea;2
439088,22;4473591,83;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;29;077214010 Verde;Línea;1
439106,72;4473553,08;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;35;077214010 Verde;Línea;1
439129,02;4473505,46;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;39;077214010 Verde;Línea;4
439144,26;4473472,94;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;41;077214010 Verde;Línea;7
439155,63;4473448,63;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;45;077214010 Verde;Línea;1
439161,49;4473435,66;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;47;077214010 Verde;Línea;2
439172,32;4473413,83;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;49;077214010 Verde;Línea;3
439188,22;4473379,91;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;53;077214010 Verde;Línea;6
439211,37;4473360,57;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;55;077214010 Verde;Línea;4
439255,16;4473335,7;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;61;077214010 Verde;Línea;10
439378,52;4473270,2;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;69;077214010 Verde;Línea;38
439471,5;4473224,31;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;75;077214010 Verde;Línea;3
439495,36;4473211,65;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;87;077214010 Verde;Línea;4
439093,98;4473580,23;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;31 B;077214010 Verde;Línea;1
439119,65;4473525,43;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;37 B;077214010 Verde;Línea;2
439778,63;4473511,78;01  CENTRO;01-01 PALACIO;SIERPE, CALLE, DE LA;2;077214010 Verde;Línea;7
439756;4473523,86;01  CENTRO;01-01 PALACIO;SIERPE, CALLE, DE LA;6;077214010 Verde;Línea;1
439949,47;4474685,73;01  CENTRO;01-01 PALACIO;SILVA, CALLE, DE;1;077214010 Verde;Línea;7
439972,78;4474693,21;01  CENTRO;01-01 PALACIO;SILVA, CALLE, DE;7;077214010 Verde;Línea;2
439996,36;4474700,88;01  CENTRO;01-01 PALACIO;SILVA, CALLE, DE;8;077214010 Verde;Línea;1
439616,86;4473554,87;01  CENTRO;01-01 PALACIO;TABERNILLAS, CALLE, DE LAS;6;077214010 Verde;Línea;2
439945,02;4473767,55;01  CENTRO;01-01 PALACIO;TOLEDO, CALLE, DE;44;077214010 Verde;Batería;6
439668,45;4473292,03;01  CENTRO;01-01 PALACIO;TOLEDO, CALLE, DE;98;077214010 Verde;Línea;2
439656,49;4473265,41;01  CENTRO;01-01 PALACIO;TOLEDO, CALLE, DE;104;077214010 Verde;Línea;8
439789,41;4474698,39;01  CENTRO;01-01 PALACIO;TORIJA, CALLE, DE;4;077214010 Verde;Batería;17
439790,9;4474701,15;01  CENTRO;01-01 PALACIO;TORIJA, CALLE, DE;4;077214010 Verde;Línea;8
439737,24;4474276,65;01  CENTRO;01-01 PALACIO;UNION, CALLE, DE LA;1;077214010 Verde;Línea;2
439741,6;4474260,7;01  CENTRO;01-01 PALACIO;UNION, CALLE, DE LA;2;077214010 Verde;Línea;1
439730,94;4474299,98;01  CENTRO;01-01 PALACIO;UNION, CALLE, DE LA;3;077214010 Verde;Línea;4
439724,28;4474326,66;01  CENTRO;01-01 PALACIO;UNION, CALLE, DE LA;5;077214010 Verde;Línea;2
439718,84;4474350,23;01  CENTRO;01-01 PALACIO;UNION, CALLE, DE LA;9;077214010 Verde;Línea;4
439309,97;4473913,98;01  CENTRO;01-01 PALACIO;VALLICIERGO, CALLE, DE;2;077214010 Verde;Línea;9
439310,85;4474025,59;01  CENTRO;01-01 PALACIO;VEGA, CUESTA, DE LA;1;077214010 Verde;Batería;10
439306,38;4474025,62;01  CENTRO;01-01 PALACIO;VEGA, CUESTA, DE LA;1;077214010 Verde;Línea;7
439206,07;4474078,34;01  CENTRO;01-01 PALACIO;VEGA, CUESTA, DE LA;3;255140000 Naranja;Línea;4
439226,88;4474003,64;01  CENTRO;01-01 PALACIO;VEGA, CUESTA, DE LA;3;255140000 Naranja;Línea;33
439263,61;4474003,86;01  CENTRO;01-01 PALACIO;VEGA, CUESTA, DE LA;S/N;255140000 Naranja;Línea;13
439287,05;4474083,83;01  CENTRO;01-01 PALACIO;VEGA, CUESTA, DE LA;S/N;255140000 Naranja;Línea;27
439447,56;4473294,66;01  CENTRO;01-01 PALACIO;VENTOSA, CALLE, DE LA;17;077214010 Verde;Línea;2
439434,6;4473298,23;01  CENTRO;01-01 PALACIO;VENTOSA, CALLE, DE LA;19;077214010 Verde;Línea;8
439348,8;4473362,65;01  CENTRO;01-01 PALACIO;VENTOSA, CALLE, DE LA;25;077214010 Verde;Línea;1
439377,17;4473342,01;01  CENTRO;01-01 PALACIO;VENTOSA, CALLE, DE LA;26;077214010 Verde;Línea;11
439330,4;4473376,99;01  CENTRO;01-01 PALACIO;VENTOSA, CALLE, DE LA;28;077214010 Verde;Línea;4
439311,84;4473392,26;01  CENTRO;01-01 PALACIO;VENTOSA, CALLE, DE LA;30;077214010 Verde;Línea;4
439536,49;4473994,74;01  CENTRO;01-01 PALACIO;VILLA, CALLE, DE LA;2;077214010 Verde;Batería;6
439548,41;4473985,12;01  CENTRO;01-01 PALACIO;VILLA, CALLE, DE LA;2;077214010 Verde;Línea;3
439578,9;4473323,97;01  CENTRO;01-01 PALACIO;VIRGEN DE LA PALOMA, PLAZA, DE LA;4;077214010 Verde;Línea;3
439584,49;4473316,06;01  CENTRO;01-01 PALACIO;VIRGEN DE LA PALOMA, PLAZA, DE LA;4;077214010 Verde;Línea;2
439586,77;4473336,41;01  CENTRO;01-01 PALACIO;VIRGEN DE LA PALOMA, PLAZA, DE LA;5;077214010 Verde;Línea;3
439933,94;4473450,46;01  CENTRO;01-02 EMBAJADORES;AMAZONAS, CALLE, DE LAS;1;077214010 Verde;Batería;5
439937,86;4473461,92;01  CENTRO;01-02 EMBAJADORES;AMAZONAS, CALLE, DE LAS;1;077214010 Verde;Línea;1
439961,74;4473470,69;01  CENTRO;01-02 EMBAJADORES;AMAZONAS, CALLE, DE LAS;6;077214010 Verde;Línea;9
439907,23;4473451,73;01  CENTRO;01-02 EMBAJADORES;AMAZONAS, CALLE, DE LAS;S/N;077214010 Verde;Línea;10
439903,05;4473444,55;01  CENTRO;01-02 EMBAJADORES;AMAZONAS, CALLE, DE LAS;S/N;077214010 Verde;Batería;13
439939,21;4473434,9;01  CENTRO;01-02 EMBAJADORES;AMAZONAS, CALLE, DE LAS;S/N;077214010 Verde;Batería;7
439930,44;4473439,27;01  CENTRO;01-02 EMBAJADORES;AMAZONAS, CALLE, DE LAS;S/N;077214010 Verde;Línea;5
440534,84;4473171,06;01  CENTRO;01-02 EMBAJADORES;AMPARO, CALLE, DE;91;077214010 Verde;Línea;3
440558,77;4473108,54;01  CENTRO;01-02 EMBAJADORES;AMPARO, CALLE, DE;92;077214010 Verde;Línea;23
440567,08;4473099,01;01  CENTRO;01-02 EMBAJADORES;AMPARO, CALLE, DE;94;077214010 Verde;Línea;11
440547,05;4473143,47;01  CENTRO;01-02 EMBAJADORES;AMPARO, CALLE, DE;95;077214010 Verde;Línea;7
440586,51;4473056,03;01  CENTRO;01-02 EMBAJADORES;AMPARO, CALLE, DE;115;077214010 Verde;Línea;6
439759;4473334,42;01  CENTRO;01-02 EMBAJADORES;ARGANZUELA, CALLE, DE LA;9;077214010 Verde;Línea;3
439764,94;4473315,56;01  CENTRO;01-02 EMBAJADORES;ARGANZUELA, CALLE, DE LA;13;077214010 Verde;Línea;5
439779,51;4473272,66;01  CENTRO;01-02 EMBAJADORES;ARGANZUELA, CALLE, DE LA;19;077214010 Verde;Línea;8
439804,87;4473206,54;01  CENTRO;01-02 EMBAJADORES;ARGANZUELA, CALLE, DE LA;27;077214010 Verde;Línea;14
439823,43;4473160,96;01  CENTRO;01-02 EMBAJADORES;ARGANZUELA, CALLE, DE LA;33;077214010 Verde;Línea;4
440602,53;4473310,65;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;2;077214010 Verde;Línea;4
440588,01;4473313,62;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;2;077214010 Verde;Línea;1
440618,2;4473307,14;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;4;077214010 Verde;Línea;1
440603,45;4473314,13;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;5;077214010 Verde;Batería;16
440647,6;4473301,27;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;6;077214010 Verde;Línea;2
440666,55;4473297,19;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;10;077214010 Verde;Línea;5
440663,52;4473301,36;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;10;077214010 Verde;Batería;12
440696,65;4473290,96;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;14;077214010 Verde;Línea;4
440726,37;4473284,32;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;18;077214010 Verde;Línea;6
440735,05;4473286,09;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;19;077214010 Verde;Batería;32
440803,22;4473267,87;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;22;077214010 Verde;Línea;3
440842,74;4473259,73;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;24;077214010 Verde;Línea;2
440823,59;4473267,45;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;29;077214010 Verde;Batería;13
440821,31;4473264,14;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;29;077214010 Verde;Línea;4
440946,28;4473201,03;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;30;077214010 Verde;Línea;9
440973,07;4473183,58;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;32;077214010 Verde;Línea;1
440857,14;4473260,48;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;33;077214010 Verde;Batería;4
440855,32;4473257,03;01  CENTRO;01-02 EMBAJADORES;ARGUMOSA, CALLE, DE;33;077214010 Verde;Línea;3
440393,69;4473923,27;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;22;077214010 Verde;Línea;3
440444,1;4473899,81;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;26;077214010 Verde;Línea;3
440532,11;4473853,63;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;36;077214010 Verde;Línea;1
440990,84;4473550,35;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;100;077214010 Verde;Línea;6
441044,49;4473519,37;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;106;077214010 Verde;Línea;2
441069,28;4473505,44;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;106;077214010 Verde;Línea;2
441103,02;4473485,76;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;108;077214010 Verde;Línea;1
441033,24;4473526,25;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;111;077214010 Verde;Línea;2
441167,27;4473450,72;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;112;077214010 Verde;Línea;2
441155,84;4473456,9;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;112;077214010 Verde;Línea;2
441080,82;4473498,61;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;117;077214010 Verde;Línea;2
441093,19;4473491,49;01  CENTRO;01-02 EMBAJADORES;ATOCHA, CALLE, DE;121;077214010 Verde;Línea;2
440913,12;4473145,3;01  CENTRO;01-02 EMBAJADORES;ATOCHA, RONDA, DE;12:00 AM;077214010 Verde;Línea;1
440897,19;4473140,12;01  CENTRO;01-02 EMBAJADORES;ATOCHA, RONDA, DE;12;077214010 Verde;Línea;3
440882,17;4473134,86;01  CENTRO;01-02 EMBAJADORES;ATOCHA, RONDA, DE;14;077214010 Verde;Línea;3
440839,11;4473119,81;01  CENTRO;01-02 EMBAJADORES;ATOCHA, RONDA, DE;16;077214010 Verde;Línea;13
440801,58;4473106,76;01  CENTRO;01-02 EMBAJADORES;ATOCHA, RONDA, DE;20;077214010 Verde;Línea;1
440749,06;4473088,23;01  CENTRO;01-02 EMBAJADORES;ATOCHA, RONDA, DE;26;077214010 Verde;Línea;5
440689,16;4473067,24;01  CENTRO;01-02 EMBAJADORES;ATOCHA, RONDA, DE;34;077214010 Verde;Línea;1
440681,91;4473064,85;01  CENTRO;01-02 EMBAJADORES;ATOCHA, RONDA, DE;34;077214010 Verde;Línea;2
440583,79;4473688,4;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;8;077214010 Verde;Línea;2
440587,12;4473687,36;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;9;077214010 Verde;Línea;3
440581,41;4473651,28;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;11;077214010 Verde;Línea;3
440578,89;4473661,33;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;12;077214010 Verde;Línea;1
440576,79;4473641,66;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;13;077214010 Verde;Línea;1
440571,83;4473625,17;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;15;077214010 Verde;Línea;2
440565,89;4473614,24;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;17;077214010 Verde;Línea;3
440563,42;4473616,52;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;18;077214010 Verde;Línea;5
440544,28;4473582,94;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;24;077214010 Verde;Línea;2
440539,09;4473566,97;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;25;077214010 Verde;Línea;2
440536,26;4473569,8;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;26;077214010 Verde;Línea;2
440523,98;4473460,67;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;39;077214010 Verde;Línea;3
440521,53;4473502,6;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;40;077214010 Verde;Línea;2
440523,75;4473447,62;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;41;077214010 Verde;Línea;2
440524,74;4473483,91;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;42;077214010 Verde;Línea;5
440523,3;4473431,93;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;43;077214010 Verde;Línea;3
440520,34;4473460,6;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;46;077214010 Verde;Línea;12
440519,08;4473417,36;01  CENTRO;01-02 EMBAJADORES;AVE MARIA, CALLE, DEL;52;077214010 Verde;Línea;2
440670,99;4473484,16;01  CENTRO;01-02 EMBAJADORES;BUENAVISTA, CALLE, DE;21;077214010 Verde;Línea;5
440642,65;4473450,21;01  CENTRO;01-02 EMBAJADORES;BUENAVISTA, CALLE, DE;27;077214010 Verde;Línea;10
440613,88;4473410,67;01  CENTRO;01-02 EMBAJADORES;BUENAVISTA, CALLE, DE;41;077214010 Verde;Línea;8
439915,65;4473138,56;01  CENTRO;01-02 EMBAJADORES;CAMPILLO DEL MUNDO NUEVO, PLAZA, DEL;2;077214010 Verde;Línea;3
439918,53;4473123,6;01  CENTRO;01-02 EMBAJADORES;CAMPILLO DEL MUNDO NUEVO, PLAZA, DEL;3;077214010 Verde;Línea;2
439925,22;4473088,56;01  CENTRO;01-02 EMBAJADORES;CAMPILLO DEL MUNDO NUEVO, PLAZA, DEL;4;077214010 Verde;Línea;4
439819,65;4473120,16;01  CENTRO;01-02 EMBAJADORES;CAMPILLO DEL MUNDO NUEVO, PLAZA, DEL;6;077214010 Verde;Batería;15
439809,33;4473123,44;01  CENTRO;01-02 EMBAJADORES;CAMPILLO DEL MUNDO NUEVO, PLAZA, DEL;6;077214010 Verde;Batería;14
439846,47;4473138,85;01  CENTRO;01-02 EMBAJADORES;CAMPILLO DEL MUNDO NUEVO, PLAZA, DEL;8;077214010 Verde;Batería;4
439855,6;4473137,67;01  CENTRO;01-02 EMBAJADORES;CAMPILLO DEL MUNDO NUEVO, PLAZA, DEL;8;077214010 Verde;Línea;5
439894,37;4473148,66;01  CENTRO;01-02 EMBAJADORES;CAMPILLO DEL MUNDO NUEVO, PLAZA, DEL;9;077214010 Verde;Línea;3
439894,01;4473152,31;01  CENTRO;01-02 EMBAJADORES;CAMPILLO DEL MUNDO NUEVO, PLAZA, DEL;9;077214010 Verde;Batería;4
439870,26;4473145,89;01  CENTRO;01-02 EMBAJADORES;CAMPILLO DEL MUNDO NUEVO, PLAZA, DEL;8 B;077214010 Verde;Batería;3
440478,1;4473865,61;01  CENTRO;01-02 EMBAJADORES;CAÑIZARES, CALLE, DE LOS;1;077214010 Verde;Línea;2
440474,16;4473835,56;01  CENTRO;01-02 EMBAJADORES;CAÑIZARES, CALLE, DE LOS;3;077214010 Verde;Línea;8
439692,94;4473229;01  CENTRO;01-02 EMBAJADORES;CAPITAN SALAZAR MARTINEZ, CALLE, DEL;3;077214010 Verde;Línea;12
439686,95;4473224,44;01  CENTRO;01-02 EMBAJADORES;CAPITAN SALAZAR MARTINEZ, CALLE, DEL;3;077214010 Verde;Línea;10
439765,6;4473231,11;01  CENTRO;01-02 EMBAJADORES;CAPITAN SALAZAR MARTINEZ, CALLE, DEL;4;077214010 Verde;Línea;7
439723,49;4473225,76;01  CENTRO;01-02 EMBAJADORES;CAPITAN SALAZAR MARTINEZ, CALLE, DEL;5;077214010 Verde;Línea;3
