identificador,gis_x,gis_y
http://www.group10.org/pl/resource/Location/L435,439736.13,4473230.12
http://www.group10.org/pl/resource/Location/L436,439736.55,4473226.11
http://www.group10.org/pl/resource/Location/L437,439890.99,4473360.26
http://www.group10.org/pl/resource/Location/L438,439887.8,4473330.24
http://www.group10.org/pl/resource/Location/L439,439890.43,4473277.13
http://www.group10.org/pl/resource/Location/L440,439900.44,4473226.49
http://www.group10.org/pl/resource/Location/L441,439904.98,4473201.98
http://www.group10.org/pl/resource/Location/L442,439909.12,4473179
http://www.group10.org/pl/resource/Location/L443,439907.59,4473187.33
http://www.group10.org/pl/resource/Location/L444,439995.6,4473643.9
http://www.group10.org/pl/resource/Location/L445,440015.08,4473581.36
http://www.group10.org/pl/resource/Location/L446,440019.75,4473581.31
http://www.group10.org/pl/resource/Location/L447,439978.79,4473510.85
http://www.group10.org/pl/resource/Location/L448,439983.38,4473511.96
http://www.group10.org/pl/resource/Location/L449,439977.82,4473562.91
http://www.group10.org/pl/resource/Location/L450,439982.46,4473559.3
http://www.group10.org/pl/resource/Location/L451,439984.49,4473601.2
http://www.group10.org/pl/resource/Location/L452,439980.74,4473603.94
http://www.group10.org/pl/resource/Location/L453,439982.45,4473613.1
http://www.group10.org/pl/resource/Location/L454,439991.93,4473636.74
http://www.group10.org/pl/resource/Location/L455,440180.35,4473150.69
http://www.group10.org/pl/resource/Location/L456,440124.67,4473814.5
http://www.group10.org/pl/resource/Location/L457,440098,4473826.05
http://www.group10.org/pl/resource/Location/L458,440078.7,4473834.56
http://www.group10.org/pl/resource/Location/L459,440041.51,4473850.79
http://www.group10.org/pl/resource/Location/L460,440100.03,4473818.33
http://www.group10.org/pl/resource/Location/L461,440079.57,4473827.32
http://www.group10.org/pl/resource/Location/L462,440014.1,4473862.74
http://www.group10.org/pl/resource/Location/L463,440161.71,4473940.04
http://www.group10.org/pl/resource/Location/L464,440216.31,4473915.36
http://www.group10.org/pl/resource/Location/L465,440212.42,4473903.63
http://www.group10.org/pl/resource/Location/L466,440198.64,4473870.55
http://www.group10.org/pl/resource/Location/L467,440197.84,4473855.89
http://www.group10.org/pl/resource/Location/L468,440188.92,4473837.91
http://www.group10.org/pl/resource/Location/L469,440182.24,4473814.76
http://www.group10.org/pl/resource/Location/L470,440184.47,4473811.57
http://www.group10.org/pl/resource/Location/L471,440283.45,4473846.85
http://www.group10.org/pl/resource/Location/L472,440276.45,4473807.45
http://www.group10.org/pl/resource/Location/L473,440977.23,4473363.08
http://www.group10.org/pl/resource/Location/L474,440966.37,4473346.06
http://www.group10.org/pl/resource/Location/L475,440955.75,4473329.2
http://www.group10.org/pl/resource/Location/L476,440967.52,4473354.72
http://www.group10.org/pl/resource/Location/L477,440927.53,4473285.69
http://www.group10.org/pl/resource/Location/L478,440929.81,4473295.21
http://www.group10.org/pl/resource/Location/L479,440854.84,4473230.18
http://www.group10.org/pl/resource/Location/L480,440831.99,4473226.72
http://www.group10.org/pl/resource/Location/L481,440813.69,4473216.78
http://www.group10.org/pl/resource/Location/L482,440693.23,4473181.53
http://www.group10.org/pl/resource/Location/L483,440747.93,4473195.1
http://www.group10.org/pl/resource/Location/L484,440645,4473161.15
http://www.group10.org/pl/resource/Location/L485,440702.07,4473180.29
http://www.group10.org/pl/resource/Location/L486,440687.07,4473175.33
http://www.group10.org/pl/resource/Location/L487,440619.32,4473156.87
http://www.group10.org/pl/resource/Location/L488,440688.13,4473371.04
http://www.group10.org/pl/resource/Location/L489,440720.96,4473347.1
http://www.group10.org/pl/resource/Location/L490,440750.88,4473324.35
http://www.group10.org/pl/resource/Location/L491,440778.89,4473303.26
http://www.group10.org/pl/resource/Location/L492,440099.33,4473706.97
http://www.group10.org/pl/resource/Location/L493,440067.32,4473695.62
http://www.group10.org/pl/resource/Location/L494,440083.22,4473701.2
http://www.group10.org/pl/resource/Location/L495,440054.13,4473690.75
http://www.group10.org/pl/resource/Location/L496,440737.69,4473668.32
http://www.group10.org/pl/resource/Location/L497,440062.26,4473914.7
http://www.group10.org/pl/resource/Location/L498,440062.66,4473924.86
http://www.group10.org/pl/resource/Location/L499,440061.72,4473891.75
http://www.group10.org/pl/resource/Location/L500,440061.17,4473863.04
http://www.group10.org/pl/resource/Location/L501,440032.45,4473565.33
http://www.group10.org/pl/resource/Location/L502,440055.36,4473531.36
http://www.group10.org/pl/resource/Location/L503,440046.54,4473538.43
http://www.group10.org/pl/resource/Location/L504,440233.28,4473286.7
http://www.group10.org/pl/resource/Location/L505,440168.53,4473367.54
http://www.group10.org/pl/resource/Location/L506,440176.16,4473357.85
http://www.group10.org/pl/resource/Location/L507,440294.2,4473156.96
http://www.group10.org/pl/resource/Location/L508,440298.23,4473154.25
http://www.group10.org/pl/resource/Location/L509,440215.53,4473308.63
http://www.group10.org/pl/resource/Location/L510,440221.18,4473296.64
http://www.group10.org/pl/resource/Location/L511,440325.56,4473084.15
http://www.group10.org/pl/resource/Location/L512,440326.84,4473090.61
http://www.group10.org/pl/resource/Location/L513,440336.5,4473068.67
http://www.group10.org/pl/resource/Location/L514,440255.63,4473250.92
http://www.group10.org/pl/resource/Location/L515,440274.61,4473212.37
http://www.group10.org/pl/resource/Location/L516,440310.66,4473118.34
http://www.group10.org/pl/resource/Location/L517,440314.27,4473119.97
http://www.group10.org/pl/resource/Location/L518,440303.06,4473143.89
http://www.group10.org/pl/resource/Location/L519,440348.99,4473029.96
http://www.group10.org/pl/resource/Location/L520,440353.13,4473030.31
http://www.group10.org/pl/resource/Location/L521,440352.43,4472992.04
http://www.group10.org/pl/resource/Location/L522,440643.29,4473516.52
http://www.group10.org/pl/resource/Location/L523,440645.67,4473524.44
http://www.group10.org/pl/resource/Location/L524,440597.37,4473485.42
http://www.group10.org/pl/resource/Location/L525,440549.39,4473523.1
http://www.group10.org/pl/resource/Location/L526,440610.91,4473520.13
http://www.group10.org/pl/resource/Location/L527,439985.28,4473727.18
http://www.group10.org/pl/resource/Location/L528,439923.83,4473415.79
http://www.group10.org/pl/resource/Location/L529,439913.12,4473418.68
http://www.group10.org/pl/resource/Location/L530,439884.57,4473407.46
http://www.group10.org/pl/resource/Location/L531,439884.61,4473423.17
http://www.group10.org/pl/resource/Location/L532,439880.78,4473416.87
http://www.group10.org/pl/resource/Location/L533,439873.53,4473436.24
http://www.group10.org/pl/resource/Location/L534,441024.32,4473355.64
http://www.group10.org/pl/resource/Location/L535,440975.46,4473281
http://www.group10.org/pl/resource/Location/L536,440189.88,4473310.89
http://www.group10.org/pl/resource/Location/L537,440168.43,4473295.52
http://www.group10.org/pl/resource/Location/L538,440139.06,4473274.19
http://www.group10.org/pl/resource/Location/L539,440110.06,4473253.85
http://www.group10.org/pl/resource/Location/L540,440373.48,4473541.96
http://www.group10.org/pl/resource/Location/L541,440082.91,4473633.12
http://www.group10.org/pl/resource/Location/L542,440372.08,4473610.5
http://www.group10.org/pl/resource/Location/L543,440367.21,4473626.75
http://www.group10.org/pl/resource/Location/L544,440381.32,4473573.84
http://www.group10.org/pl/resource/Location/L545,440431.16,4473440.05
http://www.group10.org/pl/resource/Location/L546,440453.33,4473410.51
http://www.group10.org/pl/resource/Location/L547,440465.65,4473395.87
http://www.group10.org/pl/resource/Location/L548,439848.32,4473514.43
http://www.group10.org/pl/resource/Location/L549,439861,4473474.97
http://www.group10.org/pl/resource/Location/L550,440417.18,4473892.92
http://www.group10.org/pl/resource/Location/L551,440413.94,4473877.55
http://www.group10.org/pl/resource/Location/L552,440408.87,4473855.15
http://www.group10.org/pl/resource/Location/L553,440402.5,4473823.19
http://www.group10.org/pl/resource/Location/L554,440398.98,4473805.97
http://www.group10.org/pl/resource/Location/L555,440373.01,4473770.59
http://www.group10.org/pl/resource/Location/L556,440385.03,4473769.11
http://www.group10.org/pl/resource/Location/L557,440532.53,4473763.98
http://www.group10.org/pl/resource/Location/L558,440562.45,4473764.81
http://www.group10.org/pl/resource/Location/L559,440783.96,4473165.47
http://www.group10.org/pl/resource/Location/L560,440779.66,4473155.02
http://www.group10.org/pl/resource/Location/L561,440780.32,4473119.6
http://www.group10.org/pl/resource/Location/L562,440953.87,4473547.39
http://www.group10.org/pl/resource/Location/L563,440929.49,4473495.35
http://www.group10.org/pl/resource/Location/L564,439822.68,4473255.84
http://www.group10.org/pl/resource/Location/L565,440420.04,4473166.88
http://www.group10.org/pl/resource/Location/L566,440439.93,4473133.77
http://www.group10.org/pl/resource/Location/L567,440453.24,4473112.47
http://www.group10.org/pl/resource/Location/L568,440492.33,4473048.63
http://www.group10.org/pl/resource/Location/L569,440489.31,4473046.76
http://www.group10.org/pl/resource/Location/L570,440539.97,4473218.77
http://www.group10.org/pl/resource/Location/L571,440504.48,4473155.23
http://www.group10.org/pl/resource/Location/L572,440509.99,4473172.1
http://www.group10.org/pl/resource/Location/L573,440480.87,4473122.99
http://www.group10.org/pl/resource/Location/L574,440484.18,4473120
http://www.group10.org/pl/resource/Location/L575,440455.98,4473079.8
http://www.group10.org/pl/resource/Location/L576,440474.87,4473104.16
http://www.group10.org/pl/resource/Location/L577,440458.49,4473076.2
http://www.group10.org/pl/resource/Location/L578,440444.86,4473059.85
http://www.group10.org/pl/resource/Location/L579,440444.91,4473051.84
http://www.group10.org/pl/resource/Location/L580,440425.56,4473018.47
http://www.group10.org/pl/resource/Location/L581,440426.24,4473027.21
http://www.group10.org/pl/resource/Location/L582,439853.17,4473285.15
http://www.group10.org/pl/resource/Location/L583,439850.31,4473345.17
http://www.group10.org/pl/resource/Location/L584,439860.39,4473245.47
http://www.group10.org/pl/resource/Location/L585,439869.36,4473192.97
http://www.group10.org/pl/resource/Location/L586,440185.79,4473243.84
http://www.group10.org/pl/resource/Location/L587,440161.91,4473230.99
http://www.group10.org/pl/resource/Location/L588,440148.6,4473223.74
http://www.group10.org/pl/resource/Location/L589,440114.6,4473210
http://www.group10.org/pl/resource/Location/L590,440044.71,4473187.34
http://www.group10.org/pl/resource/Location/L591,440022.27,4473181.23
http://www.group10.org/pl/resource/Location/L592,440066.48,4473193.54
http://www.group10.org/pl/resource/Location/L593,439931.83,4473157.15
http://www.group10.org/pl/resource/Location/L594,439962.41,4473166.07
http://www.group10.org/pl/resource/Location/L595,440465.95,4473743.47
http://www.group10.org/pl/resource/Location/L596,440465.63,4473699.54
http://www.group10.org/pl/resource/Location/L597,440463.45,4473656.43
http://www.group10.org/pl/resource/Location/L598,440460.53,4473605.8
http://www.group10.org/pl/resource/Location/L599,440474.12,4473504.55
http://www.group10.org/pl/resource/Location/L600,440470.41,4473530.92
http://www.group10.org/pl/resource/Location/L601,440533.36,4473670.22
http://www.group10.org/pl/resource/Location/L602,440620.22,4473673.36
http://www.group10.org/pl/resource/Location/L603,440669.95,4473673.06
http://www.group10.org/pl/resource/Location/L604,440091.26,4473173.25
http://www.group10.org/pl/resource/Location/L605,440091.45,4473139.49
http://www.group10.org/pl/resource/Location/L606,440396.01,4473184.02
http://www.group10.org/pl/resource/Location/L607,440381.64,4473171.95
http://www.group10.org/pl/resource/Location/L608,440362.89,4473165.17
http://www.group10.org/pl/resource/Location/L609,439650.18,4473167.22
http://www.group10.org/pl/resource/Location/L610,439981.55,4473417.63
http://www.group10.org/pl/resource/Location/L611,439983.1,4473468.09
http://www.group10.org/pl/resource/Location/L612,439988.11,4473465.06
http://www.group10.org/pl/resource/Location/L613,439980.74,4473391.93
http://www.group10.org/pl/resource/Location/L614,439982.49,4473447.11
http://www.group10.org/pl/resource/Location/L615,439987.82,4473442.65
http://www.group10.org/pl/resource/Location/L616,439980.28,4473374.64
http://www.group10.org/pl/resource/Location/L617,439979.82,4473359.14
http://www.group10.org/pl/resource/Location/L618,439979.49,4473305.27
http://www.group10.org/pl/resource/Location/L619,439987.55,4473421.27
http://www.group10.org/pl/resource/Location/L620,439987.28,4473389.84
http://www.group10.org/pl/resource/Location/L621,439979.13,4473245.94
http://www.group10.org/pl/resource/Location/L622,439986.78,4473370.22
http://www.group10.org/pl/resource/Location/L623,439986.66,4473356.06
http://www.group10.org/pl/resource/Location/L624,439986,4473320.22
http://www.group10.org/pl/resource/Location/L625,439994.57,4473125.62
http://www.group10.org/pl/resource/Location/L626,439989.37,4473104.83
http://www.group10.org/pl/resource/Location/L627,439984.85,4473292.49
http://www.group10.org/pl/resource/Location/L628,439984.04,4473265.08
http://www.group10.org/pl/resource/Location/L629,439985.12,4473241.52
http://www.group10.org/pl/resource/Location/L630,439988.36,4473204.86
http://www.group10.org/pl/resource/Location/L631,439992.9,4473145.18
http://www.group10.org/pl/resource/Location/L632,439996.82,4473093.83
http://www.group10.org/pl/resource/Location/L633,439981.95,4473198.93
http://www.group10.org/pl/resource/Location/L634,439985.62,4473150.41
http://www.group10.org/pl/resource/Location/L635,439992.09,4473155.49
http://www.group10.org/pl/resource/Location/L636,440792.93,4473503.84
http://www.group10.org/pl/resource/Location/L637,440726.41,4473435.57
http://www.group10.org/pl/resource/Location/L638,440619.36,4473274.21
http://www.group10.org/pl/resource/Location/L639,440601.15,4473235.24
http://www.group10.org/pl/resource/Location/L640,440413.11,4473535.32
http://www.group10.org/pl/resource/Location/L641,440441.72,4473541.32
http://www.group10.org/pl/resource/Location/L642,440456.93,4473544.4
http://www.group10.org/pl/resource/Location/L643,440481.57,4473547.55
http://www.group10.org/pl/resource/Location/L644,440501.09,4473550.36
http://www.group10.org/pl/resource/Location/L645,440813.42,4473476.22
http://www.group10.org/pl/resource/Location/L646,440757.61,4473415.64
