identificador_x,matricula,gis_x,gis_y,distrito 1,barrio 1,calle,num_finca,identificador_y
http://www.group10.org/pl/resource/ParkingMeter/PM301210009,301210009,440551.1557,4473771.451,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE LA MAGDALENA,25,http://www.group10.org/pl/resource/Location/L28885
http://www.group10.org/pl/resource/ParkingMeter/PM301210062,301210062,440770.542,4473098.34,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE MALLORCA,13,http://www.group10.org/pl/resource/Location/L28886
http://www.group10.org/pl/resource/ParkingMeter/PM301210029,301210029,440946.935,4473534.007,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DEL MARQUES DE TOCA,1,http://www.group10.org/pl/resource/Location/L28887
http://www.group10.org/pl/resource/ParkingMeter/PM301210072,301210072,440519.0002,4473010.016,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DEL MESON DE PAREDES,85,http://www.group10.org/pl/resource/Location/L28888
http://www.group10.org/pl/resource/ParkingMeter/PM301210071,301210071,440463.706,4473077.122,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE MIGUEL SERVET,19,http://www.group10.org/pl/resource/Location/L28889
http://www.group10.org/pl/resource/ParkingMeter/PM301210045,301210045,439860.7817,4473262.138,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE MIRA EL RIO BAJA,9,http://www.group10.org/pl/resource/Location/L28890
http://www.group10.org/pl/resource/ParkingMeter/PM301210049,301210049,440083.6876,4473195.671,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE MIRA EL SOL,15,http://www.group10.org/pl/resource/Location/L28891
http://www.group10.org/pl/resource/ParkingMeter/PM301210014,301210014,440463.0806,4473661.047,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DEL OLIVAR,12,http://www.group10.org/pl/resource/Location/L28892
http://www.group10.org/pl/resource/ParkingMeter/PM301210016,301210016,440655.8677,4473668.707,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DEL OLMO,30,http://www.group10.org/pl/resource/Location/L28893
http://www.group10.org/pl/resource/ParkingMeter/PM301210027,301210027,440575.4564,4473490.109,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE LA PRIMAVERA,3,http://www.group10.org/pl/resource/Location/L28894
http://www.group10.org/pl/resource/ParkingMeter/PM301210046,301210046,439658.2026,4473176.305,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,GLORIETA DE LA PUERTA DE TOLEDO,1,http://www.group10.org/pl/resource/Location/L28895
http://www.group10.org/pl/resource/ParkingMeter/PM301210025,301210025,439975.8364,4473389.545,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE LA RIBERA DE CURTIDORES,6,http://www.group10.org/pl/resource/Location/L28896
http://www.group10.org/pl/resource/ParkingMeter/PM301210048,301210048,439977.2855,4473216.052,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE LA RIBERA DE CURTIDORES,20,http://www.group10.org/pl/resource/Location/L28897
http://www.group10.org/pl/resource/ParkingMeter/PM301210055,301210055,440000.6491,4473116.844,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE LA RIBERA DE CURTIDORES,39,http://www.group10.org/pl/resource/Location/L28898
http://www.group10.org/pl/resource/ParkingMeter/PM301210030,301210030,440756.02,4473470.357,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DEL SALITRE,16,http://www.group10.org/pl/resource/Location/L28899
http://www.group10.org/pl/resource/ParkingMeter/PM301210026,301210026,440464.9707,4473548.151,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE SAN CARLOS,9,http://www.group10.org/pl/resource/Location/L28900
http://www.group10.org/pl/resource/ParkingMeter/PM301210017,301210017,440732.0913,4473617.033,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE SANTA ISABEL,26,http://www.group10.org/pl/resource/Location/L28902
http://www.group10.org/pl/resource/ParkingMeter/PM301210032,301210032,440840.221,4473502.296,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE SANTA ISABEL,31,http://www.group10.org/pl/resource/Location/L28903
http://www.group10.org/pl/resource/ParkingMeter/PM301210034,301210034,440959.06,4473436.171,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE SANTA ISABEL,48 B,http://www.group10.org/pl/resource/Location/L28904
http://www.group10.org/pl/resource/ParkingMeter/PM301210051,301210051,440666.7904,4473234.718,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE LA SOMBRERERIA,14 A,http://www.group10.org/pl/resource/Location/L28905
http://www.group10.org/pl/resource/ParkingMeter/PM301210054,301210054,440158.239,4473779.576,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,PLAZA DE TIRSO DE MOLINA,14,http://www.group10.org/pl/resource/Location/L28906
http://www.group10.org/pl/resource/ParkingMeter/PM301210010,301210010,439939.0723,4473722.493,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE TOLEDO,49,http://www.group10.org/pl/resource/Location/L28907
http://www.group10.org/pl/resource/ParkingMeter/PM301210035,301210035,439672.3971,4473278.032,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE TOLEDO,115,http://www.group10.org/pl/resource/Location/L28908
http://www.group10.org/pl/resource/ParkingMeter/PM301210018,301210018,440656.0071,4473585.989,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE LA TORRECILLA DEL LEAL,13,http://www.group10.org/pl/resource/Location/L28911
http://www.group10.org/pl/resource/ParkingMeter/PM301210031,301210031,440695.5187,4473479.698,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE LA TORRECILLA DEL LEAL,32,http://www.group10.org/pl/resource/Location/L28912
http://www.group10.org/pl/resource/ParkingMeter/PM301210043,301210043,440572.1994,4473244.486,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE VALENCIA,5,http://www.group10.org/pl/resource/Location/L28914
http://www.group10.org/pl/resource/ParkingMeter/PM301210058,301210058,440611.4721,4473157.973,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE VALENCIA,15,http://www.group10.org/pl/resource/Location/L28915
http://www.group10.org/pl/resource/ParkingMeter/PM301210063,301210063,440633.0875,4473052.783,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,RONDA DE VALENCIA,2,http://www.group10.org/pl/resource/Location/L28916
http://www.group10.org/pl/resource/ParkingMeter/PM301210039,301210039,440608.6431,4473376.745,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-02,CALLE DE ZURITA,41,http://www.group10.org/pl/resource/Location/L28917
http://www.group10.org/pl/resource/ParkingMeter/PM301310025,301310025,441134.7903,4473596.606,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE ALMADEN,21,http://www.group10.org/pl/resource/Location/L28918
http://www.group10.org/pl/resource/ParkingMeter/PM301310019,301310019,440728.1088,4473757.113,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DEL AMOR DE DIOS,14,http://www.group10.org/pl/resource/Location/L28919
http://www.group10.org/pl/resource/ParkingMeter/PM301310004,301310004,440697.4057,4474273.576,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE ARLABAN,12,http://www.group10.org/pl/resource/Location/L28921
http://www.group10.org/pl/resource/ParkingMeter/PM301310024,301310024,440924.0493,4473607.206,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE ATOCHA,95,http://www.group10.org/pl/resource/Location/L28922
http://www.group10.org/pl/resource/ParkingMeter/PM301310026,301310026,441079.7936,4473517.925,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE ATOCHA,117,http://www.group10.org/pl/resource/Location/L28923
http://www.group10.org/pl/resource/ParkingMeter/PM301310028,301310028,440644.6205,4474523.491,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DEL CABALLERO DE GRACIA,26,http://www.group10.org/pl/resource/Location/L28924
http://www.group10.org/pl/resource/ParkingMeter/PM301310012,301310012,441122.9341,4474028.385,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,PLAZA DE CANOVAS DEL CASTILLO,3,http://www.group10.org/pl/resource/Location/L28925
http://www.group10.org/pl/resource/ParkingMeter/PM301310007,301310007,441097.4359,4474139.9,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,PLAZA DE CANOVAS DEL CASTILLO,5,http://www.group10.org/pl/resource/Location/L28926
http://www.group10.org/pl/resource/ParkingMeter/PM301310027,301310027,441176.781,4473526.824,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE CENICERO,11,http://www.group10.org/pl/resource/Location/L28927
http://www.group10.org/pl/resource/ParkingMeter/PM301310010,301310010,440867.1377,4473982.239,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE CERVANTES,15,http://www.group10.org/pl/resource/Location/L28928
http://www.group10.org/pl/resource/ParkingMeter/PM301310011,301310011,440980.4343,4473988.685,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE CERVANTES,25,http://www.group10.org/pl/resource/Location/L28929
http://www.group10.org/pl/resource/ParkingMeter/PM301310009,301310009,440411.2807,4474060.701,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE ESPOZ Y MINA,28,http://www.group10.org/pl/resource/Location/L28930
http://www.group10.org/pl/resource/ParkingMeter/PM301310015,301310015,440981.3162,4473906.538,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE JESUS,3,http://www.group10.org/pl/resource/Location/L28931
http://www.group10.org/pl/resource/ParkingMeter/PM301310014,301310014,440861.6986,4473911.265,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE LOPE DE VEGA,23,http://www.group10.org/pl/resource/Location/L28932
http://www.group10.org/pl/resource/ParkingMeter/PM301310016,301310016,441111.8396,4473938.366,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE LOPE DE VEGA,51,http://www.group10.org/pl/resource/Location/L28933
http://www.group10.org/pl/resource/ParkingMeter/PM301310002,301310002,440953.9415,4474350.555,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE LOS MADRAZO,28,http://www.group10.org/pl/resource/Location/L28934
http://www.group10.org/pl/resource/ParkingMeter/PM301310003,301310003,440890.3082,4474339.935,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE LOS MADRAZO,17,http://www.group10.org/pl/resource/Location/L28935
http://www.group10.org/pl/resource/ParkingMeter/PM301310001,301310001,440983.1557,4474408.951,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DEL MARQUES DE CUBAS,2,http://www.group10.org/pl/resource/Location/L28936
http://www.group10.org/pl/resource/ParkingMeter/PM301310005,301310005,440995.2944,4474253.58,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DEL MARQUES DE CUBAS,19,http://www.group10.org/pl/resource/Location/L28937
http://www.group10.org/pl/resource/ParkingMeter/PM301310008,301310008,440787.1801,4474070.264,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DEL PRADO,25,http://www.group10.org/pl/resource/Location/L28938
http://www.group10.org/pl/resource/ParkingMeter/PM301310018,301310018,441186.6596,4473856.917,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,PASEO DEL PRADO,20,http://www.group10.org/pl/resource/Location/L28939
http://www.group10.org/pl/resource/ParkingMeter/PM301310017,301310017,441175.0402,4473924.456,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,PASEO DEL PRADO,11,http://www.group10.org/pl/resource/Location/L28940
http://www.group10.org/pl/resource/ParkingMeter/PM301310006,301310006,440581.4188,4474136.632,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DEL PRINCIPE,12,http://www.group10.org/pl/resource/Location/L28941
http://www.group10.org/pl/resource/ParkingMeter/PM301310020,301310020,440958.1433,4473780.461,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,PLAZUELA DE SAN JUAN,1,http://www.group10.org/pl/resource/Location/L28942
http://www.group10.org/pl/resource/ParkingMeter/PM301310021,301310021,441050.7912,4473701.827,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE SAN PEDRO,14,http://www.group10.org/pl/resource/Location/L28943
http://www.group10.org/pl/resource/ParkingMeter/PM301310023,301310023,441039.8625,4473628.299,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE SAN PEDRO,17,http://www.group10.org/pl/resource/Location/L28944
http://www.group10.org/pl/resource/ParkingMeter/PM301310013,301310013,440482.4112,4473925.303,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE SAN SEBASTIAN,2,http://www.group10.org/pl/resource/Location/L28945
http://www.group10.org/pl/resource/ParkingMeter/PM301310022,301310022,441128.8782,4473690.517,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-03,CALLE DE LA VERONICA,17,http://www.group10.org/pl/resource/Location/L28946
http://www.group10.org/pl/resource/ParkingMeter/PM301410048,301410048,441040.2011,4474891.52,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,CALLE DEL ALMIRANTE,5,http://www.group10.org/pl/resource/Location/L28947
http://www.group10.org/pl/resource/ParkingMeter/PM301410043,301410043,441196.7302,4474884.71,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,CALLE DEL ALMIRANTE,21,http://www.group10.org/pl/resource/Location/L28948
http://www.group10.org/pl/resource/ParkingMeter/PM301410022,301410022,441050.3023,4475196.734,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,CALLE DE ARGENSOLA,9,http://www.group10.org/pl/resource/Location/L28949
http://www.group10.org/pl/resource/ParkingMeter/PM301410012,301410012,441104.0294,4475290.641,http://www.group10.org/pl/resource/District/D01,http://www.group10.org/pl/resource/Neighborhood/N01-04,CALLE DE ARGENSOLA,23,http://www.group10.org/pl/resource/Location/L28950
