X,Y,IDPTOVENTA,Municipio,Provincia,Código_Postal,Dirección,Latitud,Longitud
-3.66362999999996,40.4687500000001,FB_0380CB,Madrid,MADRID,28033,"CL A?ASTRO, 11",40.46875,-3.66363
-3.63980999999995,40.47488,FB_038747,Madrid,MADRID,28033,"AV DE LA BARRANQUILLA, 15 L-4",40.47488,-3.63981
-3.64243999999997,40.47745,FB_02893D,Madrid,MADRID,28033,"CL SANTA VIRGILIA, 7",40.47745,-3.64244
-3.65888999999993,40.479,FB_0351DE,Madrid,MADRID,28033,"CL ALICUN, 10",40.479,-3.65889
-3.65017999999998,40.47319,FB_039B4F,Madrid,MADRID,28033,"AV SAN LUIS, 20",40.47319,-3.65018
-3.65565999999995,40.47191,FB_036344,Madrid,MADRID,28033,"CL LORCA, 3",40.47191,-3.65566
-3.71500999999995,40.48157,FB_0359A2,Madrid,MADRID,28034,"CL FERMIN CABALLERO, 76 LOCAL F",40.48157,-3.71501
-3.69365999999997,40.4856300000001,FB_0356AC,Madrid,MADRID,28034,"CTRA. COLMENAR VIEJO  KM 9,100",40.48563,-3.69366
-3.68957999999998,40.49179,FB_038990,Madrid,MADRID,28034,"CL SANCHO NU?O, 13",40.49179,-3.68958
-3.68782999999996,40.4950400000001,FB_038E38,Madrid,MADRID,28034,"PZ ISLAS AZORES, 2 LOCAL 3",40.49504,-3.68783
-3.70785999999993,40.4981500000001,FB_03981D,Madrid,MADRID,28034,CL COSTA BRAVA 39,40.49815,-3.70786
-3.70176999999995,40.4846700000001,FB_0289D6,Madrid,MADRID,28034,"CL SANGENJO, 19",40.48467,-3.70177
-3.69204999999994,40.49256,FB_0289C4,Madrid,MADRID,28034,"CL BADALONA, 33",40.49256,-3.69205
-3.69043999999997,40.4873700000001,FB_029865,Madrid,MADRID,28034,"CL VIRGEN DE ARANZAZU, 21",40.48737,-3.69044
-3.70487999999995,40.49179,FB_03511A,Madrid,MADRID,28034,CL NURIA 26,40.49179,-3.70488
-3.70187999999996,40.4835600000001,FB_0367AD,Madrid,MADRID,28034,"CL SANTIAGO COMPOSTELA, 34",40.48356,-3.70188
-3.70949999999993,40.4831100000001,FB_036895,Madrid,MADRID,28034,"CL FERMIN CABALLERO, 70",40.48311,-3.7095
-3.71465999999998,40.4831500000001,FB_034DD0,Madrid,MADRID,28034,"AV CARD. HERRERA ORIA, 8",40.48315,-3.71466
-3.71831999999995,40.4803000000001,FB_034D4B,Madrid,MADRID,28035,"CL ISLAS CIES, 13 L-4",40.4803,-3.71832
-3.71943999999996,40.4662000000001,FB_03509A,Madrid,MADRID,28035,"CL ANTONIO MACHADO, 14 L-5E",40.4662,-3.71944
-3.72486999999995,40.46811,FB_034BA8,Madrid,MADRID,28035,"SAN GERARDO I, FRENTE N?.23KIOSCO",40.46811,-3.72487
-3.72205999999994,40.46799,FB_0289A6,Madrid,MADRID,28035,"CL SAN GERARDO, 26",40.46799,-3.72206
-3.72199999999998,40.4803000000001,FB_039C0C,Madrid,MADRID,28035,"CL CARDENAL HERRERA ORIA, 255",40.4803,-3.722
-3.72618999999997,40.4817800000001,FB_03971E,Madrid,MADRID,28035,"CL RAMON GOMEZ SERNA, 115",40.48178,-3.72619
-3.71987999999993,40.46768,FB_03979B,Madrid,MADRID,28035,"CL ANTONIO MACHADO, 51",40.46768,-3.71988
-3.72073999999998,40.4824800000001,FB_039804,Madrid,MADRID,28035,"CL PICO BALAITUS, 5",40.48248,-3.72074
-3.71817999999996,40.47186,FB_038AAE,Madrid,MADRID,28035,"CL CANDIDO MATEOS, 21",40.47186,-3.71818
-3.71925999999996,40.4812400000001,FB_0394B6,Madrid,MADRID,28035,"CL ISLA TAVIRA, 30",40.48124,-3.71926
-3.71723999999995,40.49496,FB_038875,Madrid,MADRID,28035,"AV VENTISQUERO DE LA CONDESA, 42",40.49496,-3.71724
-3.72287999999998,40.4642200000001,FB_03836E,Madrid,MADRID,28035,"CL SAN GERARDO, 10 B",40.46422,-3.72288
-3.73289999999997,40.48218,FB_0357DB,Madrid,MADRID,28035,CL ALFONSO RODRIGUEZ CASTELAO (L 36,40.48218,-3.7329
-3.71937999999994,40.4866000000001,FB_036863,Madrid,MADRID,28035,"CL CERRO MINGUETE, 16",40.4866,-3.71938
-3.68696999999997,40.46182,FB_02A01A,Madrid,MADRID,28036,"CL JUAN RAMON JIMENEZ, 24",40.46182,-3.68697
-3.68769999999995,40.4513000000001,FB_0371A4,Madrid,MADRID,28036,"CL SANTO DOMINGO DE SILOS, 8",40.4513,-3.6877
-3.68685999999997,40.45077,FB_028965,Madrid,MADRID,28036,"CL GUTIERREZ SOLANA, 1",40.45077,-3.68686
-3.67574999999994,40.4268300000001,FB_038863,Madrid,MADRID,28036,"AV DE BURGOS, 8B",40.42683,-3.67575
-3.67989999999998,40.4565200000001,FB_0340F1,Madrid,MADRID,28036,"AVDA ALBERTO ALCOCER, 42",40.45652,-3.6799
-3.67589999999996,40.4753700000001,FB_028940,Madrid,MADRID,28036,"AV BURGOS, 16",40.47537,-3.6759
-3.62335999999993,40.4236700000001,FB_039C0E,Madrid,MADRID,28037,"CL JOYERIA, 25",40.42367,-3.62336
-3.61704999999995,40.4270000000001,FB_0368B7,Madrid,MADRID,28037,"CL MAYOLICAS, 6",40.427,-3.61705
-3.63181999999995,40.4298000000001,FB_038A19,Madrid,MADRID,28037,AV INSTITUCION LIBRE DE ENSE?ANZ 49,40.4298,-3.63182
-3.62630999999993,40.42841,FB_035058,Madrid,MADRID,28037,"CL ZUMEL, 1",40.42841,-3.62631
-3.62161999999995,40.42643,FB_0350CE,Madrid,MADRID,28037,"CL AMPOSTA, 20",40.42643,-3.62162
-3.62566999999996,40.4307400000001,FB_02A735,Madrid,MADRID,28037,"CL VIRGEN DE LA OLIVA, 2",40.43074,-3.62567
-3.62345999999997,40.43008,FB_02A739,Madrid,MADRID,28037,"CL HERMANOS GARC?A NOBLEJAS, 45",40.43008,-3.62346
-3.63651999999996,40.4370000000001,FB_0368B6,Madrid,MADRID,28037,"CL CAUNEDO, 6",40.437,-3.63652
-3.66049999999996,40.3936200000001,FB_02A757,Madrid,MADRID,28038,"AV ALBUFERA, 104",40.39362,-3.6605
-3.64255999999995,40.39059,FB_02A6EB,Madrid,MADRID,28038,"AV ALBUFERA, 147",40.39059,-3.64256
-3.65360999999996,40.40016,FB_029FA4,Madrid,MADRID,28038,"CL RAMON PEREZ AYALA, 42",40.40016,-3.65361
-3.63790999999998,40.39149,FB_029510,Madrid,MADRID,28038,"AV RAFAEL ALBERTI, 29-L-A-4",40.39149,-3.63791
-3.66017999999997,40.39628,FB_0350DB,Madrid,MADRID,28038,"CL ALMONACID, 3",40.39628,-3.66018
-3.64771999999994,40.38352,FB_039A79,Madrid,MADRID,28038,"CL AVENIDA ALBUFERA, 248",40.38352,-3.64772
-3.63780999999994,40.39021,FB_035682,Madrid,MADRID,28038,"CL LOS ANDALUCES, 20",40.39021,-3.63781
-3.66736999999995,40.39957,FB_0355C6,Madrid,MADRID,28038,"AV PE?A PRIETA,  20",40.39957,-3.66737
-3.64922999999993,40.3951700000001,FB_037B05,Madrid,MADRID,28038,"CL HUMANES, 3",40.39517,-3.64923
-3.66105999999996,40.40324,FB_037A7C,Madrid,MADRID,28038,"CL DOCTOR LOZANO, 21",40.40324,-3.66106
-3.63895999999994,40.3898600000001,FB_03891C,Madrid,MADRID,28038,"CL LOS ANDALUCES, 18",40.38986,-3.63896
-3.66517999999996,40.39637,FB_0388B6,Madrid,MADRID,28038,"CL DOCTOR SALGADO, 2",40.39637,-3.66518
-3.66170999999997,40.3989300000001,FB_03864F,Madrid,MADRID,28038,"CL PUERTO DE CANFRANC, 54",40.39893,-3.66171
-3.63767999999993,40.3861400000001,FB_0385D5,Madrid,MADRID,28038,"AV ALBUFERA, 300",40.38614,-3.63768
-3.64905999999996,40.3901900000001,FB_038EF8,Madrid,MADRID,28038,"AVDA BUENOS AIRES, 2",40.39019,-3.64906
-3.64292999999998,40.39378,FB_039925,Madrid,MADRID,28038,"CL MALGRAT DE MAR, 5",40.39378,-3.64293
-3.66274999999996,40.3950300000001,FB_0397C2,Madrid,MADRID,28038,"AVENIDA DE LA ALBUFERA, 75",40.39503,-3.66275
-3.64792999999997,40.3886800000001,FB_0361C1,Madrid,MADRID,28038,"CL PEDRO LABORDE, 17",40.38868,-3.64793
-3.64008999999993,40.3895200000001,FB_03979A,Madrid,MADRID,28038,"CL SAN CLAUDIO, 69",40.38952,-3.64009
-3.70617999999996,40.4565900000001,FB_038BDC,Madrid,MADRID,28039,"CL FRANCOS RODRIGUEZ, 50",40.45659,-3.70618
-3.70331999999996,40.4571300000001,FB_03519D,Madrid,MADRID,28039,"CL LOPE DE HARO, 13",40.45713,-3.70332
-3.70398999999998,40.45007,FB_0373FC,Madrid,MADRID,28039,"CL JUAN PANTOJA, 4",40.45007,-3.70399
-3.71712999999994,40.46824,FB_0397F3,Madrid,MADRID,28039,"CL VALDESANGIL, 26",40.46824,-3.71713
-3.70651999999996,40.4548100000001,FB_035062,Madrid,MADRID,28039,"CL JERONIMA LLORENTE, 31",40.45481,-3.70652
-3.70650999999998,40.45316,FB_02896D,Madrid,MADRID,28039,"CL CASTILLA, 29",40.45316,-3.70651
-3.70747999999998,40.45923,FB_039E67,Madrid,MADRID,28039,"CL VILLAAMIL, 39",40.45923,-3.70748
-3.71815999999995,40.4630500000001,FB_029863,Madrid,MADRID,28039,"CL ARTAJONA, 13",40.46305,-3.71816
-3.70882999999998,40.46214,FB_038EB8,Madrid,MADRID,28039,"CL OFELIA NIETO, 75",40.46214,-3.70883
-3.71078999999997,40.46468,FB_028992,Madrid,MADRID,28039,"CL SAN RESTITUTO, 14",40.46468,-3.71079
-3.70919999999995,40.4571100000001,FB_028982,Madrid,MADRID,28039,"CL FRANCOS RODRIGUEZ, 72 L2",40.45711,-3.7092
-3.69711999999993,40.4630100000001,FB_038779,Madrid,MADRID,28039,"CL AZUCENAS, 2 (ED. B. MURILLO L 1)",40.46301,-3.69712
-3.71742999999998,40.43942,FB_034AB6,Madrid,MADRID,28040,"PZ CRISTO REY, S/N",40.43942,-3.71743
-3.71896999999996,40.4398400000001,FB_034ABD,Madrid,MADRID,28040,"CL PROFESOR MARTIN LAGOS, S/N",40.43984,-3.71897
-3.71375999999998,40.4466100000001,FB_0289C2,Madrid,MADRID,28040,"CL BEATRIZ BOBADILLA, 4",40.44661,-3.71376
-3.71318999999994,40.45743,FB_0396F5,Madrid,MADRID,28040,"AV DR. FEDERICO RUBIO Y GALI, 112",40.45743,-3.71319
-3.69577999999996,40.37568,FB_0397D9,Madrid,MADRID,28041,AVDA. CORDOBA KM 5.400,40.37568,-3.69578
-3.69763999999998,40.3550300000001,FB_039D15,Madrid,MADRID,28041,"CL LA DEL MANOJO ROSAS, 69",40.35503,-3.69764
-3.71395999999993,40.3699100000001,FB_039CA8,Madrid,MADRID,28041,"CL DEVA - MANZANA 10, LOCAL 13",40.36991,-3.71396
-3.70102999999995,40.3693400000001,FB_039A42,Madrid,MADRID,28041,"AV ORCASUR, 14",40.36934,-3.70103
-3.69886999999994,40.3500100000001,FB_0370F6,Madrid,MADRID,28041,"CL VIRGEN DESAMPARADOS, 42",40.35001,-3.69887
-3.69435999999996,40.3515800000001,FB_028989,Madrid,MADRID,28041,"CL LEZO, 1 L10",40.35158,-3.69436
-3.69151999999997,40.3713500000001,FB_02893A,Madrid,MADRID,28041,"AV SAN FERMIN, 7",40.37135,-3.69152
-3.70967999999993,40.3694300000001,FB_028927,Madrid,MADRID,28041,"CL GRAN AVENIDA, 10 BL 408",40.36943,-3.70968
-3.69409999999993,40.36499,FB_034AB9,Madrid,MADRID,28041,"AV ANDALUCIA, S/N",40.36499,-3.6941
-3.69471999999996,40.36026,FB_035201,Madrid,MADRID,28041,"CL PAN Y TOROS, 9",40.36026,-3.69472
-3.69529999999997,40.35364,FB_0350D1,Madrid,MADRID,28041,"CL ALEGRIA DE LA HUERTA, 18",40.35364,-3.6953
-3.69634999999994,40.37811,FB_036803,Madrid,MADRID,28041,AV C?RDOBA S/N EDIFICIO GENERAL,40.37811,-3.69635
-3.69634999999994,40.37811,FB_036767,Madrid,MADRID,28041,AV CORDOBA S/N EDIFICIO AMBULATORIO,40.37811,-3.69635
-3.68611999999996,40.3591200000001,FB_0371F5,Madrid,MADRID,28041,"CL FELICIDAD, 38  L-16Y17",40.35912,-3.68612
-3.69145999999995,40.3545100000001,FB_03869A,Madrid,MADRID,28041,"CL VILLAJOYOSA, 99 L-9",40.35451,-3.69146
-3.69687999999996,40.3600500000001,FB_0383A7,Madrid,MADRID,28041,"CL ALERCE, 15 LOCAL 9",40.36005,-3.69688
-3.69136999999995,40.37553,FB_038F30,Madrid,MADRID,28041,"CL CARABELOS, 33",40.37553,-3.69137
-3.69639999999993,40.35643,FB_038C86,Madrid,MADRID,28041,"CL BOHEMIOS, 12",40.35643,-3.6964
-3.57867999999996,40.4730500000001,FB_0350C7,Madrid,MADRID,28042,"CL BOTICA, 1",40.47305,-3.57868
-3.58680999999996,40.4569700000001,FB_029B68,Madrid,MADRID,28042,"AV CANTABRIA, 35",40.45697,-3.58681
-3.59012999999993,40.45437,FB_029D52,Madrid,MADRID,28042,"CL GALERA, 15",40.45437,-3.59013
-3.58168999999998,40.4720600000001,FB_034FD2,Madrid,MADRID,28042,"AV DE LOGRO?O, 126",40.47206,-3.58169
-3.58296999999993,40.45167,FB_033D06,Madrid,MADRID,28042,"CL FUENTENEBRO, S/N BLQ-124",40.45167,-3.58297
-3.63997999999998,40.4655300000001,FB_039866,Madrid,MADRID,28043,"CR CANILLAS, 103",40.46553,-3.63998
-3.65862999999996,40.4548600000001,FB_03509F,Madrid,MADRID,28043,"CL JOSE SILVA, 16",40.45486,-3.65863
-3.63795999999996,40.46876,FB_028A71,Madrid,MADRID,28043,"CL EMIGRANTES, 13",40.46876,-3.63796
-3.62888999999996,40.46259,FB_039C11,Madrid,MADRID,28043,"CL SILVANO, 152",40.46259,-3.62889
-3.65374999999995,40.45415,FB_039867,Madrid,MADRID,28043,"CL JULIAN HERNANDEZ, 3",40.45415,-3.65375
-3.64886999999993,40.4630900000001,FB_037ED4,Madrid,MADRID,28043,"CR CANILLAS, 31",40.46309,-3.64887
-3.63609999999994,40.46534,FB_038A29,Madrid,MADRID,28043,CRTA CANILLAS ESQ EMIGRANTES,40.46534,-3.6361
-3.64449999999994,40.4711500000001,FB_038922,Madrid,MADRID,28043,"CL VALDETORRES DEL JARAMA, 21",40.47115,-3.6445
-3.64233999999993,40.4704100000001,FB_038756,Madrid,MADRID,28043,"CL VALDETORRES DE JARAMA, 31",40.47041,-3.64234
-3.66046999999998,40.45921,FB_0298B0,Madrid,MADRID,28043,"CL VICENTE MUZAS, 15",40.45921,-3.66047
-3.64518999999996,40.4609800000001,FB_033CDE,Madrid,MADRID,28043,"CL CALANDA, 1",40.46098,-3.64519
-3.64943999999997,40.47087,FB_028954,Madrid,MADRID,28043,"CL BIOSCA, 29",40.47087,-3.64944
-3.65770999999995,40.44964,FB_02899A,Madrid,MADRID,28043,"CL TORRELAGUNA, 70",40.44964,-3.65771
-3.63857999999993,40.4690400000001,FB_0399ED,Madrid,MADRID,28043,"CL AREQUIPA, 2 BJ",40.46904,-3.63858
-3.63245999999998,40.46585,FB_028974,Madrid,MADRID,28043,"CL MOTILLA DE PALANCAR, 8",40.46585,-3.63246
-3.78110999999996,40.3763900000001,FB_02899B,Madrid,MADRID,28044,"CL MIRABEL, 4",40.37639,-3.78111
-3.78030999999993,40.3819500000001,FB_02955B,Madrid,MADRID,28044,"AV GENERAL FANJUL, 88",40.38195,-3.78031
-3.77950999999996,40.37836,FB_029694,Madrid,MADRID,28044,"CL OLIVA PLASENCIA, 1 L-215",40.37836,-3.77951
-3.75296999999995,40.37514,FB_029E32,Madrid,MADRID,28044,"CL RONDA DON BOSCO, 18",40.37514,-3.75297
-3.76516999999996,40.3754200000001,FB_02A8B2,Madrid,MADRID,28044,"PL RABASA, 9",40.37542,-3.76517
-3.76977999999997,40.3791600000001,FB_0346CE,Madrid,MADRID,28044,"CL JOSE DE CADALSO, 64",40.37916,-3.76978
-3.75089999999994,40.3744800000001,FB_034772,Madrid,MADRID,28044,"CL EUGENIA DE MONTIJO, 97",40.37448,-3.7509
-3.76592999999997,40.3832400000001,FB_035044,Madrid,MADRID,28044,"CL RAFAEL FINAT, 10",40.38324,-3.76593
-3.77505999999994,40.3755600000001,FB_0373B6,Madrid,MADRID,28044,"CL VALLE INCLAN, 78",40.37556,-3.77506
-3.77145999999993,40.37724,FB_038FEA,Madrid,MADRID,28044,"CL BLAS CABRERA, 97",40.37724,-3.77146
-3.75098999999994,40.3734400000001,FB_0397DA,Madrid,MADRID,28044,"PLAZA EMPERATRIZ, 9",40.37344,-3.75099
-3.75897999999995,40.37226,FB_0397DC,Madrid,MADRID,28044,"CL JOAQUIN TURINA, 68",40.37226,-3.75898
-3.76353999999998,40.3917200000001,FB_039D17,Madrid,MADRID,28044,"AV POBLADOS, 58 L80",40.39172,-3.76354
-3.69815999999997,40.3976500000001,FB_039799,Madrid,MADRID,28045,"CL JAIME EL CONQUISTADOR, 10",40.39765,-3.69816
-3.69492999999994,40.40326,FB_0397A2,Madrid,MADRID,28045,"CL PALOS DE LA FRONTERA, 25 L-3",40.40326,-3.69493
-3.69671999999997,40.3971700000001,FB_029CC3,Madrid,MADRID,28045,"CL EMBAJADORES, 133",40.39717,-3.69672
-3.69395999999995,40.4015200000001,FB_034645,Madrid,MADRID,28045,"GT SANTA MARIA DE LA CABEZA, 7",40.40152,-3.69396
-3.69298999999995,40.4071300000001,FB_0344E1,Madrid,MADRID,28045,"CL MENDEZ ALVARO, 1",40.40713,-3.69299
-3.69546999999994,40.39759,FB_033F9A,Madrid,MADRID,28045,"PASEO DE LAS DELICIAS, 64",40.39759,-3.69547
-3.69741999999997,40.39518,FB_033F25,Madrid,MADRID,28045,"CL TOMAS BORRAS, 11",40.39518,-3.69742
-3.69398999999993,40.40536,FB_03822F,Madrid,MADRID,28045,"CL MURCIA, 9",40.40536,-3.69399
-3.69514999999996,40.3920400000001,FB_037220,Madrid,MADRID,28045,"PS  DELICIAS, 148",40.39204,-3.69515
-3.68529999999993,40.4004100000001,FB_037218,Madrid,MADRID,28045,"CL MENDEZ ALVARO, 23",40.40041,-3.6853
-3.69513999999998,40.40103,FB_037159,Madrid,MADRID,28045,"CL FERROCARRIL, 19",40.40103,-3.69514
-3.69628999999998,40.4005500000001,FB_037047,Madrid,MADRID,28045,"CL BATALLA DEL SALADO, 26",40.40055,-3.69629
-3.69676999999996,40.4114300000001,FB_0361A7,Madrid,MADRID,28045,"PS DELICIAS, 37",40.41143,-3.69677
-3.67776999999995,40.3945200000001,FB_03609F,Madrid,MADRID,28045,"CL MENDEZ ALVARO, 83",40.39452,-3.67777
-3.69463999999994,40.39633,FB_039785,Madrid,MADRID,28045,"PS DELICIAS, 102",40.39633,-3.69464
-3.69549999999992,40.39491,FB_0396A9,Madrid,MADRID,28045,"CL MIGUEL ARREDONDO,1",40.39491,-3.6955
-3.69201999999996,40.4042400000001,FB_03896E,Madrid,MADRID,28045,"CL RAFAEL DE RIEGO, 13  (PAPELERIA",40.40424,-3.69202
-3.69587999999993,40.4047600000001,FB_0388F7,Madrid,MADRID,28045,"PS STA M? DE LA CABEZA, 32",40.40476,-3.69588
-3.69387999999998,40.3914,FB_039D6A,Madrid,MADRID,28045,"CL BOLIVAR, 8",40.3914,-3.69388
-3.69265999999993,40.40615,FB_039CD5,Madrid,MADRID,28045,"CL TORTOSA, 6",40.40615,-3.69266
-3.68828999999994,40.46662,FB_03948F,Madrid,MADRID,28046,"PZ CASTILLA / P? CASTELLANA, 216",40.46662,-3.68829
-3.68961999999993,40.4563600000001,FB_038F6D,Madrid,MADRID,28046,PS CASTELLANA ACCESO CL PROFESOR WA,40.45636,-3.68962
-3.68910999999997,40.46874,FB_03853F,Madrid,MADRID,28046,"PS CASTELLANA, 201",40.46874,-3.68911
-3.69083999999998,40.4430400000001,FB_039787,Madrid,MADRID,28046,"PS DE LA CASTELLANA, 88",40.44304,-3.69084
-3.69021999999995,40.46173,FB_038BFE,Madrid,MADRID,28046,"PS CASTELLANA, 167",40.46173,-3.69022
-3.68881999999996,40.4590900000001,FB_036127,Madrid,MADRID,28046,"PASEO CASTELLANA, 113",40.45909,-3.68882
-3.68597999999997,40.47961,FB_038951,Madrid,MADRID,28046,CL ARZOBISPO MORCILLO S/N ESQ P? CA,40.47961,-3.68598
-3.68718999999993,40.4688800000001,FB_0399FA,Madrid,MADRID,28046,"CL CARMEN S. CARRASCOSA, 7",40.46888,-3.68719
-3.73748999999998,40.3962700000001,FB_0362D6,Madrid,MADRID,28047,"CL VIA CARPETANA, 79",40.39627,-3.73749
-3.75164999999993,40.3928100000001,FB_028973,Madrid,MADRID,28047,"CL LOS YEBENES, 159",40.39281,-3.75165
-3.75345999999996,40.38534,FB_038495,Madrid,MADRID,28047,"CL OCA?A, 65",40.38534,-3.75346
-3.75674999999995,40.38728,FB_02897B,Madrid,MADRID,28047,"CL CAMARENA, 284",40.38728,-3.75675
-3.75555999999995,40.38926,FB_037D1C,Madrid,MADRID,28047,"GL LOS CARMENES, 1",40.38926,-3.75556
-3.74639999999994,40.38471,FB_029AD4,Madrid,MADRID,28047,"AV NUESTRA SRA. FATIMA, 39",40.38471,-3.7464
-3.75864999999993,40.3862,FB_0350C6,Madrid,MADRID,28047,"CL OCA?A, 5",40.3862,-3.75865
-3.75214999999997,40.3997800000001,FB_0371C9,Madrid,MADRID,28047,"CL BERLANAS, 19",40.39978,-3.75215
-3.74362999999994,40.39061,FB_03508C,Madrid,MADRID,28047,"CL VIA CARPETANA, 344",40.39061,-3.74363
-3.74884999999995,40.3965600000001,FB_0289B8,Madrid,MADRID,28047,"CL CUART DE POBLET, 65",40.39656,-3.74885
-3.75171999999998,40.3894500000001,FB_034C00,Madrid,MADRID,28047,"CL LOS YEBENES, 255",40.38945,-3.75172
-3.74530999999996,40.4034100000001,FB_03864A,Madrid,MADRID,28047,"CL HIGUERAS, 59",40.40341,-3.74531
-3.76138999999995,40.3875200000001,FB_038682,Madrid,MADRID,28047,"CL MAQUEDA, 149",40.38752,-3.76139
-3.75614999999993,40.3919100000001,FB_029EA9,Madrid,MADRID,28047,"CL ILLESCAS, 80 L-3",40.39191,-3.75615
-3.74529999999993,40.3867100000001,FB_029F47,Madrid,MADRID,28047,"CL GUABAIRO, 7",40.38671,-3.7453
-3.77783999999997,40.5202400000001,FB_03499F,Madrid,MADRID,28048,"CL CARBONEROS, 2",40.52024,-3.77784
-3.69078999999994,40.54231,FB_039982,Madrid,MADRID,28049,CL SOR JUANA INES DE LA CRUZ (U S/N,40.54231,-3.69079
-3.66204999999997,40.4879300000001,FB_037046,Madrid,MADRID,28050,"CL O?A, 133",40.48793,-3.66205
-3.66297999999995,40.4922300000001,FB_034AB8,Madrid,MADRID,28050,"AV FRANCISCO PI MARGALL, 81",40.49223,-3.66298
-3.66316999999998,40.4678200000001,FB_0397DD,Madrid,MADRID,28050,"CL A?ASTRO, 9",40.46782,-3.66317
-3.66255999999993,40.4884000000001,FB_029F7C,Madrid,MADRID,28050,"CL O?A, 85",40.4884,-3.66256
-3.66352999999998,40.3675900000001,FB_028A6F,Madrid,MADRID,28053,"CR VILLAVERDE-VALLECAS,S/N MERCAM",40.36759,-3.66353
-3.66974999999997,40.3882400000001,FB_039AB7,Madrid,MADRID,28053,"AV SAN DIEGO, 41",40.38824,-3.66975
-3.66868999999997,40.3817000000001,FB_0389E2,Madrid,MADRID,28053,CL LA MANCHA ESQ ENTREVIAS,40.3817,-3.66869
-3.66661999999997,40.3942900000001,FB_0384B3,Madrid,MADRID,28053,"CL MARTINEZ DE LA RIVA, 14",40.39429,-3.66662
-3.66804999999994,40.3971300000001,FB_034644,Madrid,MADRID,28053,"CL ANTONIA CALAS, 17",40.39713,-3.66805
-3.66959999999995,40.3939600000001,FB_029DE1,Madrid,MADRID,28053,"CL MONTE IGUELDO, 58",40.39396,-3.6696
-3.66724999999997,40.3777900000001,FB_02A73A,Madrid,MADRID,28053,"CL SERENA, 25",40.37779,-3.66725
-3.65920999999997,40.3729700000001,FB_028935,Madrid,MADRID,28053,"AV LAS GLORIETAS, 20",40.37297,-3.65921
-3.75757999999996,40.3625400000001,FB_039810,Madrid,MADRID,28054,"AV LA PESETA, (FRENTE 52)",40.36254,-3.75758
-3.86697999999996,40.4639900000001,FB_039469,Majadahonda,MADRID,28220,"AV ESPA?A, 54",40.46399,-3.86698
-3.87218999999993,40.4735700000001,FB_033F84,Majadahonda,MADRID,28220,"CL GRAN VIA, 4",40.47357,-3.87219
-3.87048999999996,40.48013,FB_028A64,Majadahonda,MADRID,28220,"AV GUADARRAMA, 2 L-1 URB.ACANTO",40.48013,-3.87049
-3.86882999999995,40.47274,FB_03423A,Majadahonda,MADRID,28220,"CL SANTA ANA, 30",40.47274,-3.86883
-3.87166999999994,40.47198,FB_035518,Majadahonda,MADRID,28220,"CL GRAN VIA, 21",40.47198,-3.87167
-3.87837999999994,40.4732000000001,FB_029ADB,Majadahonda,MADRID,28220,"AV DOCTOR MARA?ON, 18",40.4732,-3.87838
-3.86498999999998,40.72619,FB_038544,Manzanares El Real,MADRID,28410,"PL ADOLFO SUAREZ, 6",40.72619,-3.86499
-3.32690999999994,40.5533600000001,FB_039D95,Meco,MADRID,28880,"CL DEL ESPEJO, 11",40.55336,-3.32691
-3.48698999999993,40.39863,FB_0297D4,Mejorada del Campo,MADRID,28840,"CL MARQUES DE HINOJARES, 8, LOCAL 1",40.39863,-3.48699
-3.48369999999994,40.3922400000001,FB_035605,Mejorada del Campo,MADRID,28840,"CL FRANCISCO DE GOYA, 8 L-18",40.39224,-3.4837
-3.48910999999993,40.3969000000001,FB_039C6A,Mejorada del Campo,MADRID,28840,"AV CONSTITUCION, 12",40.3969,-3.48911
-3.48444999999992,40.39682,FB_038A6D,Mejorada del Campo,MADRID,28840,"CL ANDALUCIA, 4",40.39682,-3.48445
-4.19550999999996,40.2373700000001,FB_029B64,Méntrida,TOLEDO,45930,"CL BALUARTE, 2",40.23737,-4.19551
-3.07585999999998,39.5263200000001,FB_03501D,Miguel Esteban,TOLEDO,45830,"CL JOSE ANTONIO, 3",39.52632,-3.07586
-3.07507999999996,39.5242500000001,FB_0382E0,Miguel Esteban,TOLEDO,45830,"CL SANTA ANA, 38",39.52425,-3.07508
-3.76725999999996,40.8132400000001,FB_03564D,Miraflores de la Sierra,MADRID,28792,"PZ ALAMOS, 3",40.81324,-3.76726
-3.76934999999997,40.81077,FB_0397F7,Miraflores de la Sierra,MADRID,28792,"CL RIO, S/N",40.81077,-3.76935
-3.76624999999996,40.8138900000001,FB_03468E,Miraflores de la Sierra,MADRID,28792,"CL JOSE YA?EZ, 5",40.81389,-3.76625
-3.91688999999997,39.9404400000001,FB_038C7C,Mocejón,TOLEDO,45270,"CL V DEL CARMEN, 2 ACC PL ESPA?A, 3",39.94044,-3.91689
-3.58190999999994,40.73472,FB_028A56,El Molar,MADRID,28710,"CL GUMERSINDO RUIZ, 19",40.73472,-3.58191
-3.58282999999994,40.7345700000001,FB_039B97,El Molar,MADRID,28710,"AV DE ESPA?A, 48",40.73457,-3.58283
-4.07313999999997,40.71419,FB_034174,Los Molinos,MADRID,28460,"CL POSADA, 7",40.71419,-4.07314
-3.10946999999993,40.3235500000001,FB_0298DF,Mondéjar,GUADALAJARA,19110,"CL PELOTA, 13",40.32355,-3.10947
-3.86119999999994,40.2600800000001,FB_028A3B,Moraleja de Enmedio,MADRID,28950,"CL PLAZA, 2",40.26008,-3.8612
